GeneID	GGABY	GCYUU	GCYUW	GCYUX	GCYUY	GCYUZ	GCYWA	GCYWB	GCYWC	GCYWG	GCUXP
gene_1236	0	0	29	69	103	60	72	117	34	15	57
gene_1237	0	0	13	16	43	5	10	14	4	7	10
gene_1238	0	0	4	5	15	15	12	12	4	5	11
gene_1239	0	0	8	9	23	7	20	13	8	0	8
gene_124	0	0	3	27	27	12	7	16	4	1	19
gene_1240	0	0	9	56	66	59	53	78	65	18	152
gene_1241	0	0	1	0	6	3	2	4	0	0	0
gene_1242	0	0	39	42	86	70	68	83	29	18	62
gene_1243	0	0	29	33	68	60	62	95	37	10	74
gene_1244	0	0	3	5	6	2	0	2	0	0	3
gene_1245	0	0	3	0	0	2	2	3	0	0	2
gene_1246	0	0	9	7	20	14	17	10	6	1	9
gene_1247	0	0	9	16	36	38	34	50	18	10	49
gene_1248	0	0	0	1	0	1	0	1	0	0	0
gene_1249	0	0	0	1	0	0	0	0	0	0	1
gene_125	0	0	8	23	18	18	15	24	8	1	12
gene_1250	0	0	1	0	2	1	0	6	3	2	2
gene_1251	0	0	4	17	10	10	17	6	2	1	16
gene_1252	0	0	17	25	53	30	36	45	23	3	27
gene_1253	0	0	0	0	0	0	1	2	1	0	1
gene_1254	0	0	8	15	16	13	31	27	7	2	12
gene_1255	0	0	5	7	20	3	20	17	3	3	9
gene_1256	0	0	10	17	21	16	18	23	10	4	27
gene_1257	0	0	5	17	27	38	28	41	13	9	22
gene_1258	0	0	15	40	53	27	32	33	7	4	27
gene_1259	0	0	0	0	2	0	2	6	20	16	17
gene_126	0	0	2	5	4	4	2	6	3	0	3
gene_1260	0	0	0	3	0	0	0	0	0	0	0
gene_1261	0	0	7	7	15	15	22	27	12	6	9
gene_1262	0	0	13	8	20	12	11	14	2	1	11
gene_1263	2	0	25	34	76	70	71	86	29	25	73
gene_1264	0	0	58	134	262	139	138	211	88	47	168
gene_1265	0	0	5	4	4	4	5	1	3	0	2
gene_1266	0	0	3	5	9	15	2	6	4	1	6
gene_1267	0	0	8	13	12	8	8	14	5	0	11
gene_1268	0	0	14	10	16	18	15	13	14	2	12
gene_1269	0	0	2	3	6	5	14	14	5	1	5
gene_127	0	0	0	0	0	0	0	0	0	0	0
gene_1270	0	0	5	9	35	11	4	11	4	2	3
gene_1271	0	0	0	0	2	2	1	2	1	0	1
gene_1272	0	0	10	23	45	47	33	41	26	12	35
gene_1273	0	0	8	13	18	39	13	26	6	5	22
gene_1274	0	0	4	2	13	40	34	29	39	6	22
gene_1275	0	0	25	24	45	42	38	46	25	8	39
gene_1276	0	0	9	6	25	10	16	15	3	2	16
gene_1277	0	0	7	8	10	28	21	15	5	0	17
gene_1278	0	0	0	4	1	4	3	4	2	0	4
gene_1279	0	0	10	9	11	11	10	22	9	2	6
gene_128	0	0	1	3	4	9	6	9	1	5	11
gene_1280	0	0	39	65	144	47	46	48	9	8	18
gene_1281	0	0	25	63	52	53	39	78	24	13	40
gene_1282	0	0	24	64	146	147	224	331	90	50	307
gene_1283	0	0	0	0	0	0	0	0	0	0	0
gene_1284	0	0	10	9	39	16	30	27	11	7	13
gene_1285	0	0	7	10	22	7	18	13	6	2	9
gene_1286	0	0	3	11	31	75	39	54	34	17	36
gene_1287	0	0	2	0	1	1	1	0	0	0	0
gene_1288	0	0	19	17	24	13	15	29	7	2	16
gene_1289	0	0	4	12	17	14	14	20	11	10	18
gene_129	0	0	4	6	17	5	15	19	3	4	7
gene_1290	0	0	5	7	23	6	7	8	2	0	3
gene_1291	0	0	5	12	17	12	25	32	10	5	15
gene_1292	0	0	13	21	41	22	20	35	16	2	33
gene_1293	0	0	0	0	0	0	0	0	0	0	0
gene_1294	0	0	0	0	0	0	0	0	0	0	0
gene_1295	0	0	78	95	227	131	148	209	51	33	121
gene_1296	0	0	37	36	60	60	55	79	29	12	71
gene_1297	0	0	3	7	12	7	14	12	4	1	5
gene_1298	0	0	8	11	27	17	12	34	8	2	20
gene_1299	0	0	46	71	96	106	103	130	41	20	75
gene_13	0	0	1	1	10	22	10	21	6	3	9
gene_130	0	0	11	14	18	10	18	24	6	3	23
gene_1300	0	0	0	4	10	15	5	9	0	0	7
gene_1301	0	0	3	5	9	2	1	4	2	0	1
gene_1302	0	0	0	0	0	0	0	0	0	0	0
gene_1303	0	0	0	0	0	0	0	0	0	0	0
gene_1304	0	0	28	45	57	96	62	65	37	8	38
gene_1305	0	0	2	0	6	4	3	6	1	1	1
gene_1306	0	0	3	2	2	24	11	32	23	7	7
gene_1307	0	0	6	1	19	9	10	15	6	1	5
gene_1308	0	0	2	0	0	0	0	0	0	0	1
gene_1309	0	0	0	0	0	0	0	0	0	0	0
gene_131	0	0	8	36	41	20	30	46	13	6	19
gene_1310	0	0	3	3	16	4	6	18	2	3	4
gene_1311	0	0	0	1	2	0	0	0	1	0	2
gene_1312	0	0	14	29	41	20	25	55	17	15	25
gene_1313	0	0	11	21	25	20	31	28	15	1	20
gene_1314	0	0	3	4	8	8	18	12	5	0	6
gene_1315	0	0	15	21	21	28	33	37	18	7	35
gene_1316	0	0	13	15	24	24	18	16	11	5	17
gene_1317	0	0	20	24	34	37	34	34	25	6	32
gene_1318	0	0	2	10	5	3	5	7	2	0	2
gene_1319	0	0	53	63	107	103	70	112	42	14	91
gene_132	0	0	3	9	7	5	3	4	3	0	4
gene_1320	0	0	4	7	10	4	4	12	2	0	4
gene_1321	0	0	0	0	0	0	0	1	1	0	0
gene_1322	0	0	18	33	58	44	71	71	36	19	66
gene_1323	1	0	58	79	128	113	147	196	43	22	116
gene_1324	0	0	3	4	10	16	12	9	1	1	9
gene_1325	0	0	21	49	62	27	29	49	19	8	39
gene_1326	0	0	15	29	38	21	33	59	7	4	21
gene_1327	0	0	6	23	27	21	15	21	12	4	21
gene_1328	0	0	2	2	10	2	2	2	2	2	1
gene_1329	0	0	5	5	16	21	21	17	3	4	9
gene_133	0	0	14	26	33	13	13	17	9	2	8
gene_1330	0	0	6	12	24	18	13	26	12	4	20
gene_1331	0	0	0	0	4	1	0	0	1	0	1
gene_1332	0	0	1	4	11	5	5	10	0	2	3
gene_1333	0	0	0	2	0	0	0	0	0	0	0
gene_1334	0	0	6	10	27	17	19	21	7	2	18
gene_1335	0	0	22	38	61	80	98	103	59	17	84
gene_1336	0	0	0	0	1	4	3	2	6	3	5
gene_1337	0	0	1	6	7	10	2	13	2	1	7
gene_1338	0	0	0	6	10	5	4	10	5	1	1
gene_1339	0	0	8	11	22	12	9	27	6	4	16
gene_134	0	0	9	6	17	10	9	12	3	3	10
gene_1340	0	0	14	14	18	24	31	39	15	7	26
gene_1341	0	0	0	14	9	11	8	17	5	2	6
gene_1342	0	0	5	4	6	5	7	11	3	0	7
gene_1343	0	0	2	2	2	16	15	14	13	4	16
gene_1344	0	0	0	4	3	2	2	5	1	0	4
gene_1345	0	0	1	1	5	4	5	5	1	1	1
gene_1346	0	0	5	11	15	12	12	18	3	1	6
gene_1347	0	0	1	3	2	2	1	5	2	0	0
gene_1348	0	0	24	24	34	36	24	41	13	8	24
gene_1349	0	0	6	7	19	13	16	22	7	0	7
gene_135	0	0	4	3	8	3	3	10	1	0	5
gene_1350	0	0	1	7	5	4	6	11	3	0	8
gene_1351	0	0	0	1	1	1	3	0	0	0	1
gene_1352	0	0	20	36	68	24	72	104	25	18	50
gene_1353	0	0	1	1	4	6	8	3	1	1	8
gene_1354	0	0	1	6	5	1	9	3	4	1	6
gene_1355	0	0	0	0	0	0	0	0	0	0	0
gene_1356	0	0	3	3	4	30	25	27	12	13	19
gene_1357	0	0	3	7	12	41	79	92	20	26	42
gene_1358	0	0	0	2	2	0	0	6	0	1	2
gene_1359	0	0	0	0	3	0	0	1	3	0	1
gene_136	0	0	9	17	24	14	17	35	10	7	18
gene_1360	0	0	15	20	39	49	27	42	7	2	20
gene_1361	0	0	25	29	40	26	11	15	3	0	13
gene_1362	0	0	1	10	19	10	15	11	5	0	23
gene_1363	0	0	3	15	14	33	23	27	17	9	30
gene_1364	0	0	0	1	0	0	0	0	0	0	0
gene_1365	0	0	0	0	0	0	0	0	0	0	0
gene_1366	0	0	3	4	5	4	4	4	1	0	6
gene_1367	0	0	54	59	98	129	90	112	76	32	107
gene_1368	0	0	58	71	134	96	98	118	60	26	92
gene_1369	0	0	4	16	19	9	4	10	1	0	8
gene_137	0	0	78	99	150	218	186	236	96	40	160
gene_1370	0	0	2	2	5	5	6	4	3	2	7
gene_1371	0	0	0	0	0	0	0	0	0	0	0
gene_1372	0	0	0	0	0	0	0	0	0	0	0
gene_1373	0	0	9	28	37	30	27	46	10	7	29
gene_1374	0	0	0	0	0	1	3	4	1	0	1
gene_1375	0	0	0	4	2	1	0	4	0	0	0
gene_1376	0	0	80	101	200	105	89	136	78	39	158
gene_1377	0	0	0	0	1	0	1	0	0	0	1
gene_1378	0	0	7	11	23	16	10	19	1	2	12
gene_1379	0	0	17	30	35	72	81	71	48	22	66
gene_138	0	0	37	72	121	34	103	149	26	14	89
gene_1380	0	0	75	102	199	112	112	164	50	15	97
gene_1381	0	0	4	9	11	11	8	28	10	7	12
gene_1382	0	0	38	39	74	39	25	39	30	9	36
gene_1383	0	0	5	3	5	12	2	4	6	0	3
gene_1384	0	0	4	16	16	19	16	28	3	1	20
gene_1385	0	0	117	223	472	459	302	451	156	58	261
gene_1386	0	0	1	2	0	1	2	5	0	1	3
gene_1387	0	0	1	2	5	4	1	11	5	3	3
gene_1388	0	0	37	58	91	109	100	99	53	15	96
gene_1389	0	0	6	13	23	26	25	27	4	7	22
gene_139	0	0	19	20	47	24	33	40	8	9	30
gene_1390	0	0	6	13	29	26	34	35	14	5	18
gene_1391	0	0	0	0	9	7	3	3	1	0	1
gene_1392	1	0	17	20	38	39	23	51	37	7	24
gene_1393	0	0	63	173	301	76	32	45	29	20	60
gene_1394	0	0	6	4	10	5	4	10	4	0	4
gene_1395	0	0	13	21	23	20	27	41	11	0	13
gene_1396	0	0	13	15	31	25	17	22	12	1	24
gene_1397	0	0	15	51	32	18	77	96	28	9	48
gene_1398	0	0	6	0	2	10	16	15	10	4	2
gene_1399	0	0	19	24	49	32	33	42	18	4	24
gene_14	0	0	1	2	10	4	1	5	3	0	6
gene_140	0	0	1	1	2	3	1	3	2	0	1
gene_1400	0	0	0	0	0	0	0	0	1	0	0
gene_1401	0	0	8	5	14	15	28	31	14	3	34
gene_1402	0	0	8	7	14	15	14	13	2	1	7
gene_1403	0	0	4	14	16	3	7	22	3	1	8
gene_1404	0	0	9	5	5	7	7	9	4	3	6
gene_1405	0	0	2	4	4	3	7	8	1	3	1
gene_1406	0	0	0	0	0	2	3	1	0	0	1
gene_1407	0	0	8	6	16	6	6	11	7	1	4
gene_1408	0	0	4	3	2	3	7	6	1	1	5
gene_1409	0	0	0	0	0	1	0	1	0	0	1
gene_141	0	0	0	0	0	0	0	0	0	0	0
gene_1410	0	0	5	9	4	13	16	10	6	6	16
gene_1411	0	0	3	5	14	9	4	17	6	2	13
gene_1412	0	0	3	5	6	14	15	17	5	3	11
gene_1413	0	0	0	1	0	5	2	0	1	0	0
gene_1414	0	0	0	0	1	5	6	8	2	1	2
gene_1415	0	0	6	19	35	16	19	17	7	3	20
gene_1416	0	0	7	12	10	13	14	16	6	2	11
gene_1417	0	0	2	2	6	4	1	4	0	0	3
gene_1418	0	0	0	0	0	1	0	2	0	0	1
gene_1419	0	0	15	31	39	41	29	44	7	5	30
gene_142	0	0	16	32	45	27	37	61	11	9	29
gene_1420	0	0	6	6	7	3	11	11	5	2	3
gene_1421	0	0	0	0	0	0	2	1	0	2	2
gene_1422	0	0	7	11	35	16	8	17	3	1	11
gene_1423	0	0	6	11	9	28	23	36	18	17	26
gene_1424	0	0	1	11	17	2	2	2	5	1	3
gene_1425	0	0	2	9	12	16	6	11	3	1	7
gene_1426	0	0	5	5	4	7	12	11	0	4	7
gene_1427	0	0	8	15	12	19	10	9	8	3	8
gene_1428	0	0	9	7	10	11	4	11	8	4	7
gene_1429	0	0	17	13	38	15	31	37	14	6	41
gene_143	0	0	6	10	13	11	7	12	6	2	10
gene_1430	0	0	11	22	39	23	20	33	7	3	18
gene_1431	0	0	3	4	24	9	17	19	4	2	10
gene_1432	0	0	0	0	1	0	1	1	0	0	0
gene_1433	0	0	11	8	3	10	18	25	9	6	16
gene_1434	0	0	11	15	19	14	21	22	7	8	14
gene_1435	0	0	21	54	78	41	50	69	32	17	63
gene_1436	0	0	26	34	62	47	49	100	29	9	53
gene_1437	0	0	21	44	51	33	28	52	20	8	34
gene_1438	0	0	0	9	5	1	4	3	3	3	4
gene_1439	0	0	10	12	23	15	18	24	7	7	19
gene_144	0	0	0	4	0	0	0	2	0	0	1
gene_1440	0	0	14	14	20	19	18	16	10	3	13
gene_1441	0	0	1	0	12	5	12	4	2	3	0
gene_1442	0	0	24	27	28	25	32	49	8	9	29
gene_1443	0	0	6	14	15	18	10	15	6	0	16
gene_1444	0	0	8	11	12	16	11	5	5	2	14
gene_1445	0	0	10	17	22	18	25	25	18	7	16
gene_1446	0	0	15	36	67	83	70	124	38	21	133
gene_1447	0	0	13	17	24	29	34	60	25	11	33
gene_1448	0	0	12	18	21	36	14	17	12	3	18
gene_1449	0	0	2	4	8	13	13	8	10	0	9
gene_145	0	0	0	0	0	0	0	0	0	0	0
gene_1450	0	0	3	3	9	4	5	7	7	2	8
gene_1451	0	0	11	12	22	25	24	37	9	2	16
gene_1452	0	0	8	2	2	12	12	9	6	0	8
gene_1453	0	0	2	4	5	2	8	7	7	3	2
gene_1454	0	0	9	17	19	22	11	21	8	5	9
gene_1455	0	0	10	3	14	8	16	15	5	2	10
gene_1456	0	0	22	33	69	37	38	47	18	9	38
gene_1457	0	0	37	20	45	102	47	69	34	14	18
gene_1458	0	0	0	0	1	0	1	0	0	0	0
gene_1459	1	0	85	146	254	305	252	352	82	33	179
gene_146	0	0	0	0	0	0	0	0	0	0	0
gene_1460	0	0	29	44	94	74	65	102	46	7	68
gene_1461	0	0	7	27	24	20	16	22	7	1	9
gene_1462	0	0	47	70	162	130	116	173	42	16	126
gene_1463	0	0	4	2	5	9	4	8	1	1	3
gene_1464	0	0	18	53	81	61	35	57	23	6	32
gene_1465	0	0	10	23	25	26	24	35	25	5	16
gene_1466	0	0	4	1	10	5	5	7	2	0	6
gene_1467	0	0	7	15	21	29	18	20	14	5	14
gene_1468	0	0	20	30	84	39	42	61	32	9	40
gene_1469	0	0	1	4	7	5	2	4	3	3	3
gene_147	0	0	6	13	21	19	15	11	9	3	11
gene_1470	0	0	13	35	53	31	56	70	12	8	25
gene_1471	1	0	35	109	134	136	105	212	62	24	125
gene_1472	0	0	0	0	3	1	0	3	0	1	0
gene_1473	0	0	22	18	34	25	31	26	14	1	21
gene_1474	0	0	5	16	18	13	17	8	4	1	11
gene_1475	0	0	5	15	21	6	5	9	5	6	8
gene_1476	0	0	3	5	17	7	9	11	9	1	5
gene_1477	0	0	42	60	104	47	39	75	27	8	45
gene_1478	0	0	11	20	31	21	28	22	9	3	28
gene_1479	0	0	5	6	6	8	14	14	9	5	16
gene_148	0	0	5	17	14	6	14	25	5	0	13
gene_1480	0	0	5	22	21	23	17	27	7	5	17
gene_1481	0	0	7	49	33	8	21	26	17	10	25
gene_1482	0	0	0	0	0	0	0	0	0	0	0
gene_1483	0	0	5	23	35	24	25	28	11	8	12
gene_1484	0	0	4	1	5	30	17	12	15	2	16
gene_1485	0	0	1	0	2	3	2	2	4	3	0
gene_1486	0	0	7	11	19	23	34	54	14	3	20
gene_1487	0	0	6	8	11	23	16	29	9	1	7
gene_1488	0	0	4	12	12	21	18	38	8	11	18
gene_1489	0	0	5	20	23	11	8	11	4	2	12
gene_149	0	0	61	53	75	56	82	89	48	24	67
gene_1490	0	0	0	2	2	1	1	1	0	0	0
gene_1491	0	0	21	37	60	53	47	74	25	6	44
gene_1492	0	0	2	9	13	6	5	8	3	0	7
gene_1493	0	0	0	0	0	0	0	0	0	0	0
gene_1494	0	0	16	24	35	61	49	49	29	8	54
gene_1495	0	0	7	6	10	14	15	26	9	1	14
gene_1496	0	0	5	10	25	23	16	11	8	6	19
gene_1497	0	0	1	9	7	10	9	15	3	1	12
gene_1498	0	0	12	11	22	16	14	25	2	5	12
gene_1499	0	0	0	0	0	5	1	0	0	0	1
gene_15	0	0	10	16	15	13	24	14	7	1	14
gene_150	0	0	9	16	25	37	27	32	23	8	32
gene_1500	0	0	0	16	16	15	22	25	4	6	15
gene_1501	0	0	14	17	20	16	27	25	5	1	16
gene_1502	0	0	14	27	47	20	19	15	3	4	20
gene_1503	0	0	10	6	27	26	31	15	19	7	21
gene_1504	0	0	4	7	6	7	6	10	2	2	6
gene_1505	0	0	7	2	4	2	9	9	4	0	5
gene_1506	0	0	0	0	0	0	0	0	0	0	0
gene_1507	0	0	0	0	0	0	0	0	0	0	0
gene_1508	0	0	1	0	3	0	0	3	0	2	0
gene_1509	0	0	96	162	292	227	242	336	101	25	166
gene_151	0	0	0	0	0	0	0	0	0	0	0
gene_1510	0	0	5	1	9	16	6	5	10	2	3
gene_1511	0	0	1	4	8	7	3	7	2	2	4
gene_1512	0	0	11	9	20	11	4	21	6	2	11
gene_1513	0	0	1	0	0	0	0	0	0	0	0
gene_1514	0	0	16	29	36	43	38	49	15	5	31
gene_1515	0	0	11	13	12	24	16	24	6	4	9
gene_1516	0	0	0	0	0	0	0	0	0	0	0
gene_1517	0	0	4	13	21	20	23	24	49	14	103
gene_1518	0	0	0	0	0	0	0	0	0	0	0
gene_1519	0	0	8	13	17	12	16	21	8	4	16
gene_152	0	0	2	6	5	2	7	10	3	0	6
gene_1520	0	0	1	1	3	2	1	0	1	0	4
gene_1521	0	0	14	24	42	40	36	37	24	7	20
gene_1522	0	0	41	92	125	103	142	181	44	12	129
gene_1523	0	0	0	0	0	0	0	0	0	0	3
gene_1524	0	0	0	0	1	1	3	2	0	0	0
gene_1525	0	0	32	51	118	80	77	76	40	13	42
gene_1526	0	0	11	20	27	15	24	29	6	2	7
gene_1527	0	0	8	43	88	43	35	40	25	3	21
gene_1528	0	0	3	6	5	8	3	10	4	2	6
gene_1529	0	0	0	0	0	0	1	1	1	0	1
gene_153	0	0	19	28	49	31	41	55	16	7	56
gene_1530	0	0	0	0	0	0	0	0	0	0	0
gene_1531	0	0	0	0	0	0	0	0	0	0	0
gene_1532	0	0	5	2	8	5	7	5	5	1	4
gene_1533	0	0	2	0	5	2	5	6	3	3	1
gene_1534	0	0	2	0	0	0	0	1	0	0	0
gene_1535	0	0	82	115	193	149	116	184	50	16	88
gene_1536	0	0	0	3	1	10	2	1	1	3	1
gene_1537	0	0	19	22	33	33	25	21	7	8	20
gene_1538	0	0	33	72	141	56	77	77	18	10	42
gene_1539	0	0	40	36	78	162	102	84	52	22	66
gene_154	0	0	7	6	11	7	7	10	1	3	14
gene_1540	0	0	17	8	29	21	23	28	7	0	28
gene_1541	0	0	2	4	11	5	8	12	3	2	4
gene_1542	0	0	14	4	19	25	17	12	12	4	23
gene_1543	0	0	9	15	26	40	28	63	31	9	31
gene_1544	0	0	1	0	4	10	3	2	0	0	2
gene_1545	0	0	0	8	9	6	8	7	2	1	7
gene_1546	0	0	4	10	12	2	12	7	3	1	8
gene_1547	0	0	33	46	134	78	66	77	39	14	60
gene_1548	0	0	0	0	0	0	0	0	0	0	0
gene_1549	0	0	10	17	23	20	25	25	11	4	27
gene_155	0	0	0	1	0	1	0	4	0	0	2
gene_1550	0	0	8	12	15	5	8	19	6	4	5
gene_1551	0	0	11	18	45	21	27	43	13	5	15
gene_1552	0	0	26	25	87	36	34	36	9	3	17
gene_1553	0	0	0	0	0	0	0	0	0	0	0
gene_1554	0	0	4	6	10	2	0	2	4	0	3
gene_1555	0	0	5	17	26	20	17	23	10	2	11
gene_1556	0	0	7	16	13	8	12	17	4	3	6
gene_1557	0	0	16	21	50	36	35	58	30	12	46
gene_1558	0	0	5	12	16	19	18	18	4	4	17
gene_1559	0	0	0	0	0	0	0	3	0	0	1
gene_156	0	0	3	3	3	1	2	2	1	0	0
gene_1560	0	0	3	9	14	1	7	9	7	0	5
gene_1561	0	0	12	6	17	21	15	21	17	7	9
gene_1562	0	0	29	41	95	58	72	103	26	8	67
gene_1563	0	0	7	7	14	8	17	31	5	1	6
gene_1564	0	0	7	16	17	7	7	18	1	2	4
gene_1565	0	0	9	11	5	11	11	13	8	5	12
gene_1566	0	0	41	50	96	82	110	134	29	15	88
gene_1567	0	0	12	13	24	25	23	24	17	9	29
gene_1568	0	0	0	0	0	0	0	0	0	0	0
gene_1569	0	0	9	9	13	14	12	18	8	6	10
gene_157	0	0	0	0	0	0	0	0	0	0	0
gene_1570	0	0	26	15	34	102	56	83	48	11	53
gene_1571	0	0	8	17	22	23	19	32	12	2	21
gene_1572	0	0	0	0	0	0	0	0	0	0	0
gene_1573	0	0	0	0	0	0	0	0	0	0	0
gene_1574	0	0	6	15	25	9	10	20	10	0	9
gene_1575	0	0	10	7	11	9	6	9	9	1	8
gene_1576	0	0	19	36	61	62	63	95	46	13	63
gene_1577	0	0	0	0	0	0	0	1	1	0	2
gene_1578	0	0	0	0	0	3	1	0	0	0	1
gene_1579	0	0	1	2	5	1	3	1	2	0	0
gene_158	0	0	0	4	6	1	5	2	0	0	0
gene_1580	0	0	1	1	2	2	0	0	0	0	3
gene_1581	0	0	2	0	5	3	22	25	9	3	10
gene_1582	0	0	162	332	622	167	608	717	28	58	226
gene_1583	0	0	6	11	16	17	13	9	6	1	11
gene_1584	0	0	24	21	37	21	38	50	21	13	39
gene_1585	0	0	1	2	13	3	2	3	1	0	3
gene_1586	0	0	41	66	111	104	87	114	48	21	105
gene_1587	0	0	3	8	7	10	4	12	8	7	7
gene_1588	0	0	9	11	18	22	10	16	12	5	21
gene_1589	0	0	2	0	0	0	0	2	1	0	3
gene_159	0	0	6	4	4	9	15	17	9	3	6
gene_1590	0	0	0	0	6	0	0	1	3	0	4
gene_1591	0	0	11	6	9	12	6	18	3	2	9
gene_1592	0	0	10	9	17	12	19	14	3	2	7
gene_1593	0	0	0	0	0	0	0	0	0	0	0
gene_1594	0	0	23	39	41	55	56	67	22	9	31
gene_1595	0	0	1	0	2	1	1	4	0	0	1
gene_1596	0	0	1	2	5	7	6	16	1	3	4
gene_1597	0	0	0	0	0	0	0	0	0	0	0
gene_1598	0	0	7	2	12	3	10	17	3	1	15
gene_1599	0	0	9	93	96	32	47	71	81	28	767
gene_16	0	0	5	8	19	14	7	19	6	4	6
gene_160	0	0	1	6	9	0	4	6	1	2	1
gene_1600	0	0	6	29	20	15	11	16	10	4	41
gene_1601	0	0	3	7	10	15	19	18	3	0	12
gene_1602	0	0	5	2	4	40	32	18	16	9	14
gene_1603	0	0	12	16	33	40	48	55	9	9	35
gene_1604	0	0	3	0	0	0	0	1	0	0	1
gene_1605	0	0	50	84	145	106	119	115	65	16	100
gene_1606	0	0	3	7	1	3	3	7	0	2	3
gene_1607	0	0	2	2	0	1	0	0	1	0	0
gene_1608	0	0	32	68	84	131	165	181	66	48	206
gene_1609	0	0	0	0	0	0	0	0	0	0	0
gene_161	0	0	0	0	0	2	3	1	0	0	1
gene_1610	0	0	0	0	0	0	0	0	0	0	0
gene_1611	0	0	2	3	2	3	2	2	0	0	1
gene_1612	0	0	5	9	13	4	3	8	8	4	2
gene_1613	0	0	0	4	0	4	2	3	1	0	0
gene_1614	0	0	7	12	15	10	21	37	21	5	15
gene_1615	0	0	0	0	0	0	0	0	0	0	0
gene_1616	0	0	60	70	160	131	147	197	80	27	129
gene_1617	0	0	11	21	39	57	56	76	41	17	52
gene_1618	0	0	0	0	0	0	2	0	0	0	0
gene_1619	0	0	9	7	17	17	23	27	13	6	21
gene_162	0	0	1	0	2	4	3	9	3	0	1
gene_1620	0	0	15	11	17	14	10	11	5	1	8
gene_1621	0	0	2	6	6	10	23	15	4	0	3
gene_1622	0	0	0	1	3	2	10	12	6	0	9
gene_1623	0	0	1	5	5	3	3	3	0	0	7
gene_1624	0	0	23	75	83	67	129	162	37	19	86
gene_1625	0	0	27	32	57	29	33	55	17	9	30
gene_1626	0	0	0	0	2	2	1	0	0	0	0
gene_1627	0	0	3	5	4	5	13	18	7	2	16
gene_1628	0	0	14	9	12	16	12	28	20	10	26
gene_1629	0	0	3	11	21	11	28	26	12	4	22
gene_163	0	0	14	22	31	22	24	22	5	6	14
gene_1630	0	0	86	190	448	29	8	44	9	2	11
gene_1631	0	0	23	30	92	2	0	2	0	0	0
gene_1632	0	0	2	2	6	6	13	13	2	1	3
gene_1633	0	0	1	0	8	1	6	4	1	1	4
gene_1634	0	0	4	10	16	14	15	14	5	2	16
gene_1635	0	0	0	0	0	0	0	0	0	0	0
gene_1636	0	0	0	0	0	0	0	0	0	0	0
gene_1637	0	0	267	362	291	1527	1781	1737	674	279	1289
gene_1638	0	0	9	19	38	45	54	62	26	12	114
gene_1639	0	0	1	1	1	2	0	1	1	1	1
gene_164	0	0	2	9	6	8	5	4	2	0	2
gene_1640	0	0	60	79	124	230	323	453	121	45	328
gene_1641	0	0	6	11	31	28	21	14	10	1	11
gene_1642	0	0	9	5	9	6	9	10	3	0	3
gene_1643	0	0	16	27	59	50	23	25	30	10	12
gene_1644	0	0	0	0	0	0	0	0	0	0	1
gene_1645	0	0	3	17	38	16	21	32	7	5	23
gene_1646	0	0	28	35	63	47	73	60	31	4	47
gene_1647	0	0	5	7	7	9	10	7	3	3	15
gene_1648	0	0	12	29	38	14	20	36	4	5	8
gene_1649	0	0	19	37	87	35	40	45	13	3	37
gene_165	0	0	8	13	26	16	13	23	9	2	6
gene_1650	0	0	0	2	0	0	0	6	0	0	3
gene_1651	0	0	2	20	13	17	32	28	10	2	24
gene_1652	0	0	6	27	35	16	14	25	7	0	20
gene_1653	0	0	1	1	6	5	4	7	1	0	0
gene_1654	0	0	67	104	160	127	175	168	94	28	157
gene_1655	0	0	0	0	0	0	0	0	0	0	0
gene_1656	0	0	0	0	0	0	5	1	1	0	1
gene_1657	0	0	1	6	10	32	10	17	8	2	9
gene_1658	0	0	0	4	9	18	11	8	2	0	8
gene_1659	0	0	15	21	60	31	33	52	23	7	35
gene_166	0	0	0	0	0	0	6	2	0	0	0
gene_1660	0	0	11	17	21	14	24	29	12	8	32
gene_1661	0	0	4	2	16	28	25	31	10	8	13
gene_1662	0	0	4	13	24	3	1	11	4	0	2
gene_1663	0	0	16	48	60	21	46	35	19	13	44
gene_1664	0	0	0	2	5	2	2	2	0	0	0
gene_1665	0	0	0	0	0	0	0	0	0	0	0
gene_1666	0	0	10	12	20	12	22	28	9	6	16
gene_1667	0	0	0	0	0	0	0	0	0	0	0
gene_1668	0	0	14	21	25	12	16	27	7	3	28
gene_1669	0	0	17	38	54	27	36	41	17	7	31
gene_167	0	0	1	1	6	2	11	3	3	3	4
gene_1670	0	0	5	6	11	20	8	10	1	1	8
gene_1671	0	0	2	9	7	10	10	11	8	3	5
gene_1672	0	0	7	6	7	3	4	17	1	0	9
gene_1673	0	0	7	4	10	16	30	23	16	0	11
gene_1674	0	0	2	2	4	4	2	3	0	1	2
gene_1675	0	0	6	3	17	4	12	18	3	0	8
gene_1676	0	0	8	2	15	4	8	6	3	0	6
gene_1677	0	0	134	250	612	116	123	186	58	30	116
gene_1678	0	0	2	4	5	6	3	7	0	0	0
gene_1679	0	0	5	7	17	4	8	13	1	2	9
gene_168	0	0	2	0	1	1	0	0	0	0	0
gene_1680	0	0	1	9	4	5	2	6	3	1	3
gene_1681	0	0	10	19	25	12	19	21	11	3	13
gene_1682	0	0	14	14	30	46	38	49	29	5	36
gene_1683	0	0	0	0	1	0	1	0	0	0	0
gene_1684	0	0	0	0	2	3	3	3	0	1	4
gene_1685	0	0	7	14	38	8	20	21	2	4	9
