GeneID	GGAYX	GGAYY	GGAYZ	GGAZA	GGAZB	GGAZC	GGAZG	GGAZH	GGAZN	GGAZO
gene_637	0	0	0	1	0	0	0	0	0	0
gene_6370	0	0	0	2	1	7	3	3	6	1
gene_6371	0	0	50	21	11	24	12	9	26	8
gene_6372	0	0	4	4	3	1	2	1	1	1
gene_6373	0	0	0	0	0	0	0	0	0	0
gene_6374	0	0	8	10	5	10	2	1	11	6
gene_6375	0	0	0	1	3	1	1	0	0	1
gene_6376	0	0	2	9	0	4	1	0	3	8
gene_6377	0	0	6	18	8	11	10	4	7	11
gene_6378	0	0	15	17	33	87	36	16	13	40
gene_6379	0	0	13	8	15	49	9	3	14	10
gene_638	0	0	46	23	26	67	27	11	39	29
gene_6380	0	0	9	3	12	10	6	4	8	3
gene_6381	0	0	8	9	3	8	3	1	7	7
gene_6382	0	0	4	5	1	6	3	2	12	3
gene_6383	0	0	24	22	19	29	19	9	21	24
gene_6384	0	0	0	0	0	0	0	0	0	0
gene_6385	0	0	62	46	39	62	24	10	26	32
gene_6386	0	0	62	36	38	97	29	22	26	34
gene_6387	0	0	36	38	28	56	22	13	32	24
gene_6388	0	0	15	22	32	37	28	6	20	29
gene_6389	0	0	8	7	8	6	2	3	8	8
gene_639	0	0	95	68	55	93	55	27	101	58
gene_6390	0	0	1	0	2	7	1	0	1	1
gene_6391	0	0	32	34	15	52	21	9	23	21
gene_6392	0	0	2	1	6	20	9	6	19	17
gene_6393	0	0	15	18	6	18	4	1	8	5
gene_6394	0	0	149	162	691	1322	602	220	470	906
gene_6395	0	0	0	0	0	0	0	0	0	0
gene_6396	0	0	0	0	0	0	0	0	0	0
gene_6397	0	0	1	2	10	15	6	5	7	1
gene_6398	0	0	9	18	12	38	22	12	19	11
gene_6399	0	0	0	0	0	0	0	0	0	0
gene_64	0	0	118	107	75	166	96	35	83	82
gene_640	0	0	2	6	1	6	3	0	1	1
gene_6400	0	0	1	1	0	0	0	0	2	0
gene_6401	0	0	17	5	17	53	33	2	9	6
gene_6402	0	0	12	21	12	20	13	2	20	3
gene_6403	0	0	19	18	0	6	0	0	5	5
gene_6404	0	0	0	1	3	2	2	0	8	1
gene_6405	0	0	123	147	80	249	95	26	109	109
gene_6406	0	0	0	0	0	0	0	0	0	0
gene_6407	0	0	29	32	30	72	24	15	18	31
gene_6408	0	0	2	10	6	5	6	1	5	5
gene_6409	0	0	4	13	0	9	1	1	2	0
gene_641	0	0	3	8	1	9	2	1	2	2
gene_6410	0	0	38	35	61	82	44	14	39	54
gene_6411	0	0	31	34	11	29	8	6	23	8
gene_6412	0	0	18	14	5	12	3	7	5	12
gene_6413	0	0	591	628	105	281	140	34	167	159
gene_6414	0	0	3	7	2	2	8	4	11	7
gene_6415	0	0	1	0	0	1	1	0	0	0
gene_6416	0	0	18	28	6	17	11	1	10	6
gene_6417	0	0	23	14	22	39	10	8	11	16
gene_6418	0	0	5	6	10	7	6	2	10	11
gene_6419	0	0	0	0	0	0	0	0	0	3
gene_642	0	0	7	11	8	8	4	2	1	3
gene_6420	0	0	14	7	157	179	61	41	166	113
gene_6421	0	0	54	53	31	65	39	17	27	41
gene_6422	0	0	45	37	21	52	20	10	51	22
gene_6423	0	0	12	8	20	37	11	10	9	19
gene_6424	0	0	0	0	0	0	0	0	0	0
gene_6425	0	0	0	3	1	1	2	0	0	0
gene_6426	0	0	19	12	13	48	8	7	27	14
gene_6427	0	0	45	52	49	125	47	24	91	81
gene_6428	0	0	4	4	4	7	6	2	3	7
gene_6429	0	0	8	15	8	18	10	6	14	11
gene_643	0	0	18	13	16	29	10	8	16	19
gene_6430	0	0	22	25	16	30	8	4	18	17
gene_6431	0	0	17	23	11	39	15	5	16	18
gene_6432	0	0	51	49	36	114	46	25	44	58
gene_6433	0	0	83	95	220	537	137	87	130	270
gene_6434	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	1	0	1	4	3	0	0	4
gene_6436	0	0	4	8	2	3	1	1	6	6
gene_6437	0	0	0	0	0	0	0	0	3	0
gene_6438	0	0	35	51	16	46	17	14	20	23
gene_6439	0	0	2	1	4	10	1	2	12	4
gene_644	0	0	6	11	17	19	16	14	19	20
gene_6440	0	0	24	30	23	41	32	6	33	11
gene_6441	0	0	25	24	10	35	14	10	38	10
gene_6442	0	0	0	1	1	3	2	0	0	0
gene_6443	0	0	2	2	4	2	1	0	2	1
gene_6444	0	0	0	0	0	0	3	2	3	2
gene_6445	0	0	10	19	30	48	36	13	34	34
gene_6446	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	0	0	0	0	0	0	3
gene_6448	0	0	20	18	11	22	17	2	16	14
gene_6449	0	0	1	4	1	3	1	4	1	0
gene_645	0	0	10	11	12	31	18	7	19	13
gene_6450	0	0	14	5	9	15	4	2	3	4
gene_6451	0	0	89	83	47	78	61	11	88	45
gene_6452	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	55	32	175	82	175	79	94	309
gene_6454	0	0	86	79	63	125	53	15	42	74
gene_6455	0	0	48	47	36	89	33	16	42	38
gene_6456	0	0	3	0	0	0	0	0	0	0
gene_6457	0	0	13	32	4	23	27	5	10	15
gene_6458	0	0	0	2	0	0	0	0	0	0
gene_6459	0	0	19	24	11	26	13	9	9	13
gene_646	0	0	14	12	8	29	13	4	28	18
gene_6460	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	0	0	0	0	0
gene_6463	0	0	8	4	6	4	8	1	4	2
gene_6464	0	0	6	11	2	8	5	0	4	1
gene_6465	0	0	0	4	0	0	0	3	0	2
gene_6466	0	0	6	2	1	5	2	1	3	4
gene_6467	0	0	0	0	0	0	0	0	0	0
gene_6468	0	0	0	0	0	0	0	0	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	19	2	2	10	8	0	15	16
gene_6470	0	0	0	0	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	7	2	2	8	1	2	4	1
gene_6473	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	86	66	76	143	51	22	51	47
gene_6475	0	0	9	10	10	11	10	4	22	6
gene_6476	0	0	20	18	8	13	7	3	5	12
gene_6477	0	0	1	0	0	1	0	0	0	2
gene_6478	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	3	8	15	11	8	1	8	10
gene_648	0	0	45	56	44	95	40	24	68	49
gene_6480	0	0	1	1	4	5	1	1	4	3
gene_6481	0	0	7	7	12	34	2	2	6	9
gene_6482	0	0	0	6	0	8	0	11	154	8
gene_6483	0	0	0	5	2	13	2	5	36	2
gene_6484	0	0	19	16	14	21	25	11	69	17
gene_6485	0	0	1	2	1	2	1	0	1	0
gene_6486	0	0	2	2	9	9	15	0	7	27
gene_6487	0	0	46	67	39	89	52	17	56	53
gene_6488	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	0	0	0	0	0	0	0
gene_649	0	0	1	0	0	0	1	1	0	1
gene_6490	0	0	4	7	5	4	6	3	2	5
gene_6491	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	0	0	0	1	0	0	0
gene_6494	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	0	0	0	1	1	0	5
gene_6497	0	0	9	10	1	3	4	4	7	4
gene_6498	0	0	2	8	1	2	0	0	1	3
gene_6499	0	0	0	0	0	0	0	0	0	0
gene_65	0	0	4	2	2	4	2	1	2	3
gene_650	0	0	100	95	49	82	40	16	55	41
gene_6500	0	0	70	75	44	118	37	17	42	32
gene_6501	0	0	0	1	0	0	0	0	0	1
gene_6502	0	0	76	86	213	277	272	60	367	293
gene_6503	0	0	9	15	5	20	12	3	18	8
gene_6504	0	0	1	0	1	1	0	0	0	0
gene_6505	0	0	0	0	0	0	0	0	0	0
gene_6506	0	0	0	0	0	0	0	0	0	0
gene_6507	0	0	11	14	7	14	1	1	5	13
gene_6508	0	0	0	0	0	3	0	0	0	4
gene_6509	0	0	8	14	5	10	2	5	2	2
gene_651	0	0	0	0	0	0	1	0	1	0
gene_6510	0	0	1	4	0	3	0	0	1	0
gene_6511	0	0	57	65	40	112	37	16	71	70
gene_6512	0	0	9	11	8	11	11	2	6	4
gene_6513	0	0	3	1	0	0	1	0	1	1
gene_6514	0	0	7	5	19	33	5	4	6	19
gene_6515	0	0	160	162	51	116	43	35	62	76
gene_6516	0	0	7	11	2	6	5	2	16	2
gene_6517	0	0	0	2	3	1	1	0	4	2
gene_6518	0	0	0	0	0	0	0	0	0	0
gene_6519	0	0	8	2	13	9	2	3	4	6
gene_652	0	0	24	34	23	49	21	13	25	26
gene_6520	0	0	80	97	87	167	90	27	89	74
gene_6521	0	0	0	0	0	0	2	0	0	0
gene_6522	0	0	1	0	2	0	0	0	4	0
gene_6523	0	0	29	18	10	34	32	7	39	31
gene_6524	0	0	3	2	2	5	2	1	2	2
gene_6525	0	0	1	2	2	8	4	1	1	0
gene_6526	0	0	0	0	0	0	0	0	0	0
gene_6527	0	0	1	0	0	0	0	2	1	0
gene_6528	0	0	0	0	0	0	1	0	0	0
gene_6529	0	0	17	21	5	20	10	2	12	4
gene_653	0	0	4	5	7	11	3	2	7	5
gene_6530	0	0	41	36	39	96	37	17	49	54
gene_6531	0	0	1	3	1	2	3	0	0	6
gene_6532	0	0	14	15	12	26	18	11	17	13
gene_6533	0	0	12	5	27	72	27	9	28	31
gene_6534	0	0	19	23	20	31	16	6	16	24
gene_6535	0	0	46	33	16	53	17	7	35	17
gene_6536	0	0	0	1	0	0	0	0	0	0
gene_6537	0	0	12	17	10	22	14	1	8	7
gene_6538	0	0	0	0	0	0	0	0	0	0
gene_6539	0	0	16	24	8	17	17	3	14	6
gene_654	0	0	24	23	57	156	23	18	82	62
gene_6540	0	0	20	21	11	42	7	2	12	12
gene_6541	0	0	149	153	100	284	110	58	75	168
gene_6542	0	0	3	1	2	2	1	2	3	1
gene_6543	0	0	49	58	26	91	27	16	43	48
gene_6544	0	0	1	0	0	0	0	2	0	0
gene_6545	0	0	3	2	3	1	0	1	0	1
gene_6546	0	0	55	59	28	94	53	15	38	42
gene_6547	0	0	56	72	27	49	26	14	56	35
gene_6548	0	0	11	8	12	25	13	3	22	14
gene_6549	0	0	1	5	0	1	1	2	6	2
gene_655	0	0	0	0	0	0	0	0	0	0
gene_6550	0	0	8	12	2	12	4	3	2	3
gene_6551	0	0	3	6	5	7	0	0	3	3
gene_6552	0	0	38	38	52	76	53	32	70	48
gene_6553	0	0	2	1	0	0	0	0	0	0
gene_6554	0	0	25	21	89	243	25	21	53	50
gene_6555	0	0	11	15	20	50	21	21	20	28
gene_6556	0	0	13	9	10	14	8	2	9	9
gene_6557	0	0	9	10	2	2	5	1	5	4
gene_6558	0	0	2	0	1	2	1	0	4	0
gene_6559	0	0	32	24	17	30	9	5	7	11
gene_656	0	0	18	20	10	29	5	3	26	8
gene_6560	0	0	8	7	2	1	5	0	1	2
gene_6561	0	0	2	1	3	16	3	5	32	6
gene_6562	0	0	49	59	30	80	35	19	47	38
gene_6563	0	0	363	510	145	462	164	63	87	211
gene_6564	0	0	0	0	0	0	0	0	0	0
gene_6565	0	0	4	5	2	4	10	3	6	3
gene_6566	0	0	0	0	0	0	0	0	0	0
gene_6567	0	0	0	0	0	0	0	0	0	0
gene_6568	0	0	11	10	4	10	9	0	9	2
gene_6569	0	0	10	4	9	18	6	3	11	10
gene_657	0	0	1	0	2	5	0	2	2	2
gene_6570	0	0	0	0	0	0	0	0	0	0
gene_6571	0	0	7	20	1	6	5	1	3	10
gene_6572	0	0	0	0	0	0	0	0	0	0
gene_6573	0	0	2	1	16	22	12	17	32	13
gene_6574	0	0	3	2	0	15	12	3	26	23
gene_6575	0	0	0	2	0	3	0	3	1	3
gene_6576	0	0	8	8	15	29	16	6	24	26
gene_6577	0	0	14	3	7	11	13	7	19	3
gene_6578	0	0	12	27	12	29	5	4	14	12
gene_6579	0	0	0	5	0	0	0	0	0	0
gene_658	0	0	60	65	8	18	18	2	29	18
gene_6580	0	0	1	2	0	1	1	0	4	0
gene_6581	0	0	3	2	1	1	1	2	3	0
gene_6582	0	0	6	5	1	4	0	0	4	4
gene_6583	0	0	35	72	29	63	27	8	21	35
gene_6584	0	0	17	27	12	39	10	1	22	5
gene_6585	0	0	43	64	5	45	15	5	38	18
gene_6586	0	0	6	7	8	12	10	2	7	5
gene_6587	0	0	1	0	0	0	0	0	0	0
gene_6588	0	0	17	17	30	43	10	7	26	24
gene_6589	0	0	5	8	17	33	6	10	21	17
gene_659	0	0	25	23	1	0	0	0	1	1
gene_6590	0	0	1	0	1	28	3	6	7	5
gene_6591	0	0	8	15	8	6	14	1	6	8
gene_6592	0	0	0	0	0	0	0	0	0	0
gene_6593	0	0	25	27	12	30	13	10	34	20
gene_6594	0	0	26	25	35	45	25	11	34	53
gene_6595	0	0	217	224	131	206	180	52	185	219
gene_6596	0	0	84	77	21	82	20	14	20	29
gene_6597	0	0	4	15	8	26	4	6	8	10
gene_6598	0	0	26	21	7	13	8	5	15	17
gene_6599	0	0	9	24	18	31	14	7	30	18
gene_66	0	0	11	9	13	27	7	5	16	18
gene_660	0	0	2	1	2	5	5	0	1	7
gene_6600	0	0	8	5	14	19	10	5	10	13
gene_6601	0	0	0	0	0	0	0	0	0	0
gene_6602	0	0	4	3	3	2	1	0	4	5
gene_6603	0	0	0	0	0	0	0	0	0	0
gene_6604	0	0	0	0	0	0	0	0	0	0
gene_6605	0	0	27	34	29	41	32	15	51	26
gene_6606	0	0	10	11	6	12	2	1	6	6
gene_6607	0	0	6	5	4	7	1	2	2	7
gene_6608	0	0	8	15	5	11	7	1	4	4
gene_6609	0	0	1	5	1	1	2	1	1	0
gene_661	0	0	1	0	6	9	9	3	5	3
gene_6610	0	0	149	123	54	186	70	48	89	138
gene_6611	0	0	1	7	1	4	1	0	3	0
gene_6612	0	0	321	369	54	171	51	24	69	99
gene_6613	0	0	0	0	0	0	0	0	0	0
gene_6614	0	0	2	1	0	1	0	1	0	0
gene_6615	0	0	0	1	0	0	1	1	0	0
gene_6616	0	0	0	0	0	0	0	0	1	0
gene_6617	0	0	129	134	33	112	26	17	23	54
gene_6618	0	0	0	0	0	0	0	0	0	0
gene_6619	0	0	31	42	32	102	29	18	43	52
gene_662	0	0	23	28	9	22	7	2	13	12
gene_6620	0	0	6	4	0	3	1	0	1	0
gene_6621	0	0	31	50	9	20	15	4	10	11
gene_6622	0	0	6	3	0	2	2	1	4	4
gene_6623	0	0	22	39	9	27	7	6	14	11
gene_6624	0	0	114	138	57	100	51	13	39	50
gene_6625	0	0	0	0	0	0	0	0	0	0
gene_6626	0	0	5	8	3	14	13	1	10	8
gene_6627	0	0	5	0	5	0	1	1	1	1
gene_6628	0	0	24	19	6	11	11	1	4	5
gene_6629	0	0	0	0	0	0	0	0	0	0
gene_663	0	0	0	0	0	0	0	0	0	0
gene_6630	0	0	0	7	2	10	6	2	2	2
gene_6631	0	0	31	38	33	89	27	9	44	40
gene_6632	0	0	0	0	1	0	0	0	2	3
gene_6633	0	0	9	3	29	70	20	9	24	25
gene_6634	0	0	0	0	2	1	2	0	3	4
gene_6635	0	0	1	0	0	4	0	0	0	0
gene_6636	0	0	1	0	2	1	3	2	5	3
gene_6637	0	0	24	12	11	24	16	11	10	18
gene_6638	0	0	14	9	19	51	5	2	8	20
gene_6639	0	0	6	14	13	43	12	4	12	24
gene_664	0	0	15	5	3	0	0	2	5	0
gene_6640	0	0	8	8	3	7	5	1	3	4
gene_6641	0	0	1	9	5	16	8	0	5	16
gene_6642	0	0	0	0	0	0	0	0	4	0
gene_6643	0	0	0	0	2	1	0	0	3	0
gene_6644	0	0	0	0	0	0	0	0	0	0
gene_6645	0	0	0	0	0	0	0	0	0	0
gene_6646	0	0	3	7	10	22	3	3	10	7
gene_6647	0	0	15	28	9	21	11	5	8	15
gene_6648	0	0	3	2	1	3	5	0	2	6
gene_6649	0	0	4	11	12	21	9	8	10	18
gene_665	0	0	6	4	5	4	2	0	0	3
gene_6650	0	0	5	5	3	8	3	3	15	4
gene_6651	0	0	1	4	5	11	2	1	8	3
gene_6652	0	0	5	5	1	10	4	0	5	3
gene_6653	0	0	3	10	5	8	5	0	7	3
gene_6654	0	0	11	14	3	14	3	4	3	11
gene_6655	0	0	0	0	0	0	0	0	0	0
gene_6656	0	0	42	47	22	55	19	15	23	25
gene_6657	0	0	0	1	2	6	2	0	2	5
gene_6658	0	0	31	35	13	39	17	5	11	11
gene_6659	0	0	0	0	3	4	13	0	11	1
gene_666	0	0	36	62	29	61	25	10	36	34
gene_6660	0	0	13	19	17	28	6	7	23	29
gene_6661	0	0	1	2	7	17	4	3	7	3
gene_6662	0	0	7	13	5	10	1	4	6	5
gene_6663	0	0	4	11	1	7	4	2	5	4
gene_6664	0	0	28	7	11	41	8	3	21	28
gene_6665	0	0	3	1	1	2	2	0	0	0
gene_6666	0	0	1	5	3	3	6	2	4	4
gene_6667	0	0	14	14	14	17	7	6	12	15
gene_6668	0	0	129	110	52	192	74	20	68	90
gene_6669	0	0	3	3	0	4	4	1	5	7
gene_667	0	0	20	31	8	32	4	3	8	14
gene_6670	0	0	6	9	17	26	19	2	9	25
gene_6671	0	0	19	13	51	70	27	13	36	21
gene_6672	0	0	18	24	5	23	7	8	13	15
gene_6673	0	0	1	2	1	0	1	0	0	2
gene_6674	0	0	27	8	35	60	28	5	27	8
gene_6675	0	0	117	102	138	249	126	28	172	78
gene_6676	0	0	349	150	204	495	199	51	170	62
gene_6677	0	0	64	83	36	61	41	21	34	36
gene_6678	0	0	66	43	30	82	25	12	24	40
gene_6679	0	0	42	27	39	176	31	16	24	20
gene_668	0	0	2	4	1	4	0	0	1	2
gene_6680	0	0	38	25	26	44	15	11	41	35
gene_6681	0	0	26	23	14	36	10	4	28	19
gene_6682	0	0	46	57	33	46	40	10	31	41
gene_6683	0	0	147	121	18	63	32	7	23	20
gene_6684	0	0	1	1	0	3	0	0	0	0
gene_6685	0	0	32	28	9	24	11	1	12	14
gene_6686	0	0	48	34	6	8	10	0	10	5
gene_6687	0	0	5	11	0	0	0	0	1	1
gene_6688	0	0	282	141	17	43	29	11	18	32
gene_6689	0	0	71	55	1	8	1	1	6	4
gene_669	0	0	6	9	4	5	6	0	0	2
gene_6690	0	0	2	1	0	2	3	1	1	2
gene_6691	0	0	54	31	14	28	12	8	14	11
gene_6692	0	0	0	0	0	0	0	0	0	0
gene_6693	0	0	8	3	4	6	6	1	4	3
gene_6694	0	0	15	21	14	52	22	12	26	20
gene_6695	0	0	54	28	48	163	20	16	38	21
gene_6696	0	0	8	12	3	17	7	3	14	13
gene_6697	0	0	6	13	3	4	5	2	6	2
gene_6698	0	0	16	15	6	12	9	4	8	11
gene_6699	0	0	116	80	53	163	75	25	57	82
gene_67	0	0	0	0	0	0	0	0	0	0
gene_670	0	0	0	0	0	0	0	0	0	2
gene_6700	0	0	8	16	3	17	2	0	10	3
gene_6701	0	0	0	0	0	0	0	0	0	0
gene_6702	0	0	0	0	0	0	0	0	0	0
gene_6703	0	0	0	0	0	0	0	0	0	0
gene_6704	0	0	0	0	0	0	0	0	0	0
gene_6705	0	0	3	0	1	0	2	0	3	0
gene_6706	0	0	0	0	0	0	0	0	0	3
gene_6707	0	0	0	0	0	0	0	0	0	0
gene_6708	0	0	0	0	0	0	0	0	0	0
gene_6709	0	0	1	2	0	3	2	0	0	1
gene_671	0	0	0	0	0	0	0	1	0	0
gene_6710	0	0	5	1	9	8	8	0	5	4
gene_6711	0	0	15	6	7	13	11	3	8	9
gene_6712	0	0	10	2	5	11	8	4	21	0
gene_6713	0	0	163	104	260	708	137	94	150	184
gene_6714	0	0	0	0	1	0	0	0	1	0
gene_6715	0	0	0	0	1	1	0	2	2	1
gene_6716	0	0	25	17	16	101	33	14	38	27
gene_6717	0	0	15	13	3	5	1	0	5	1
gene_6718	0	0	6	11	1	6	0	0	6	1
gene_6719	0	0	8	18	9	12	4	1	7	6
gene_672	0	0	0	7	16	31	15	5	19	12
gene_6720	0	0	4	3	1	4	3	1	4	3
gene_6721	0	0	10	15	3	21	6	1	13	13
gene_6722	0	0	49	25	9	29	10	1	12	2
gene_6723	0	0	29	28	11	40	19	6	30	29
gene_6724	0	0	67	82	61	182	66	45	71	72
gene_6725	0	0	0	0	3	1	1	5	0	0
gene_6726	0	0	8	14	7	13	7	2	16	11
gene_6727	0	0	28	32	15	37	16	8	24	28
gene_6728	0	0	65	15	49	18	60	10	27	89
gene_6729	0	0	0	0	0	0	0	0	0	0
gene_673	0	0	0	0	0	0	0	0	0	0
gene_6730	0	0	13	10	6	4	6	5	9	14
gene_6731	0	0	19	6	7	10	3	3	6	9
gene_6732	0	0	30	32	18	39	22	6	13	25
gene_6733	0	0	12	18	3	11	6	1	2	5
gene_6734	0	0	0	0	0	0	0	0	1	0
gene_6735	0	0	21	29	18	55	18	5	36	23
gene_6736	0	0	10	19	11	18	7	5	12	15
gene_6737	0	0	79	58	84	149	50	49	59	85
gene_6738	0	0	0	0	0	0	0	0	0	2
gene_6739	0	0	52	41	27	63	29	7	41	35
gene_674	0	0	5	13	6	8	7	4	5	13
gene_6740	0	0	1	0	1	2	2	2	0	0
gene_6741	0	0	19	19	29	82	61	12	40	53
gene_6742	1	0	40	33	91	378	64	36	74	142
gene_6743	0	0	31	23	38	71	28	29	59	38
gene_6744	0	0	13	7	8	31	7	6	15	9
gene_6745	0	0	5	9	5	9	13	2	1	5
gene_6746	0	0	10	7	17	56	15	10	10	8
gene_6747	0	0	14	12	15	15	11	1	10	8
gene_6748	0	0	13	8	20	30	13	0	13	13
gene_6749	0	0	18	34	22	38	14	3	21	17
gene_675	0	0	7	11	25	69	32	11	27	40
gene_6750	0	0	0	2	0	1	1	0	0	0
gene_6751	0	0	5	5	0	3	0	0	0	0
gene_6752	0	0	151	81	74	184	91	50	83	91
gene_6753	0	0	8	4	5	25	5	1	2	5
gene_6754	0	0	60	47	27	98	25	18	38	42
gene_6755	0	0	1	2	2	4	2	0	5	1
gene_6756	0	0	2	4	7	14	3	4	4	6
gene_6757	0	0	0	0	0	0	0	0	0	0
gene_6758	0	0	13	15	7	26	11	4	10	14
gene_6759	0	0	10	12	7	13	5	2	11	13
gene_676	0	0	34	62	40	130	35	30	20	65
gene_6760	0	0	0	1	1	0	0	0	1	0
gene_6761	0	0	0	0	0	0	0	0	0	0
gene_6762	0	0	4	3	4	5	8	0	3	7
gene_6763	0	0	34	22	11	26	13	11	22	14
gene_6764	0	0	2	3	7	8	4	1	1	7
gene_6765	0	0	2	7	1	12	5	1	3	9
gene_6766	0	0	15	4	6	16	4	2	4	7
gene_6767	0	0	2	2	2	3	3	1	2	1
gene_6768	0	0	0	0	0	0	0	0	0	0
gene_6769	0	0	70	21	18	67	31	34	436	37
gene_677	0	0	0	0	0	0	0	0	0	0
gene_6770	0	0	17	25	13	3	9	1	11	13
gene_6771	0	0	8	14	17	15	3	6	5	16
gene_6772	0	0	11	1	0	0	0	0	0	2
gene_6773	0	0	46	56	60	154	54	27	49	83
gene_6774	0	0	16	9	8	25	15	12	20	16
gene_6775	0	0	6	1	3	1	2	0	4	0
gene_6776	0	0	13	16	6	8	6	3	14	12
gene_6777	0	0	18	20	16	47	16	15	17	35
gene_6778	0	0	11	20	15	25	12	4	20	16
gene_6779	0	0	8	13	12	56	10	7	24	24
gene_678	0	0	0	0	0	0	0	0	0	0
gene_6780	0	0	12	36	33	142	25	24	27	77
gene_6781	0	0	4	5	4	9	9	8	5	5
gene_6782	0	0	33	27	21	46	26	15	24	19
gene_6783	0	0	0	0	0	0	0	0	0	0
gene_6784	0	0	34	42	4	37	4	3	4	13
gene_6785	0	0	34	34	38	102	27	20	67	29
gene_6786	0	0	1	0	0	0	1	0	1	2
gene_6787	0	0	0	1	4	12	5	2	18	4
gene_6788	0	0	30	22	19	64	10	11	19	38
gene_6789	0	0	105	119	74	124	53	37	73	77
gene_679	0	0	15	13	14	21	14	4	9	13
gene_6790	0	0	0	0	3	10	2	0	0	2
gene_6791	0	0	13	20	44	85	33	16	40	39
gene_6792	0	0	0	1	0	4	1	0	1	1
gene_6793	0	0	6	9	12	16	7	6	24	15
gene_6794	0	0	1	5	2	6	3	1	10	0
gene_6795	0	0	92	116	48	149	73	26	61	92
gene_6796	0	0	0	0	0	2	0	0	0	0
gene_6797	0	0	12	12	4	18	8	2	11	13
gene_6798	0	0	16	18	19	44	26	7	37	29
gene_6799	0	0	0	1	0	1	1	0	0	0
gene_68	0	0	1	3	2	0	0	0	1	0
gene_680	0	0	59	41	21	35	24	13	18	34
gene_6800	0	0	32	37	15	38	8	6	17	16
gene_6801	0	0	37	36	8	35	14	9	32	25
gene_6802	0	0	350	98	177	367	148	63	185	59
gene_6803	0	0	12	2	1	3	0	2	10	0
gene_6804	0	0	17	21	17	31	9	14	22	14
gene_6805	0	0	13	16	9	20	6	6	17	14
gene_6806	0	0	26	35	4	38	11	2	7	12
gene_6807	0	0	0	1	2	7	1	0	4	0
gene_6808	0	0	7	8	12	17	7	2	4	7
gene_6809	0	0	0	0	0	0	2	0	1	0
gene_681	0	0	3	7	5	11	4	1	5	3
gene_6810	0	0	4	3	9	2	6	0	5	2
gene_6811	0	0	1	4	12	12	5	1	10	6
gene_6812	0	0	20	5	6	29	9	2	14	6
gene_6813	0	0	45	26	49	124	32	23	26	38
gene_6814	0	0	14	16	10	23	11	2	15	11
gene_6815	0	0	7073	7414	3402	8170	3010	1112	2409	3798
gene_6816	0	0	10	8	19	50	6	10	21	22
gene_6817	0	0	64	38	27	85	37	16	79	35
gene_6818	0	0	1	1	3	5	0	1	2	1
gene_6819	0	0	7	4	7	28	9	1	15	17
gene_682	0	0	15	10	8	9	4	1	17	12
gene_6820	0	0	0	4	3	7	4	2	6	5
gene_6821	0	0	2	5	0	3	2	1	7	4
gene_6822	0	0	7	3	10	23	7	4	11	18
gene_6823	0	0	2	9	3	2	1	0	1	1
gene_6824	0	0	0	0	0	0	0	0	0	0
gene_6825	0	0	32	38	16	25	11	2	14	27
gene_6826	0	0	0	0	0	0	0	0	0	0
gene_6827	0	0	43	31	18	69	23	16	33	27
gene_6828	0	0	1	6	3	6	2	1	1	8
gene_6829	0	0	0	0	0	0	0	0	0	0
gene_683	0	0	30	27	15	32	18	7	16	7
gene_6830	0	0	0	1	0	1	1	0	1	1
gene_6831	0	0	13	11	12	12	13	0	5	9
gene_6832	0	0	0	0	0	1	1	0	3	0
gene_6833	0	0	6	7	9	14	11	2	2	4
gene_6834	0	0	6	2	5	9	2	2	7	4
gene_6835	0	0	2	1	1	1	2	2	0	2
gene_6836	0	0	0	0	0	0	0	0	0	0
gene_6837	0	0	8	12	3	8	4	1	1	10
gene_6838	0	0	46	48	39	79	28	27	34	50
gene_6839	0	0	0	0	0	1	0	1	0	0
gene_684	0	0	4	6	4	7	5	3	4	5
gene_6840	0	0	18	12	9	31	19	8	23	20
gene_6841	0	0	9	5	1	7	1	0	3	3
gene_6842	0	0	172	237	214	515	185	98	133	293
gene_6843	0	0	211	295	184	512	215	94	226	219
gene_6844	0	0	39	30	86	86	108	32	86	215
gene_6845	0	0	0	0	0	0	0	0	0	0
gene_6846	0	0	0	0	0	0	1	0	0	1
gene_6847	0	0	1	3	1	5	2	2	0	1
gene_6848	0	0	289	248	283	704	236	143	233	343
gene_6849	0	0	41	24	48	102	29	29	53	67
gene_685	0	0	7	0	8	8	6	1	5	5
gene_6850	0	0	38	41	15	47	13	4	16	24
gene_6851	0	0	27	38	30	34	15	16	27	30
gene_6852	0	0	2	2	6	13	9	5	0	4
