GeneID	GCWZY	GCWZZ	GCXAA	GCXAB	GCXAC	GCXAG	GCXAH	GCXAN	GCXAO	GCXAP	GCXAS	GCXAT
gene_9281	0	0	0	13	21	15	6	10	6	3	5	15
gene_9282	0	0	0	60	54	44	33	68	40	15	16	31
gene_9283	0	0	0	0	3	3	1	7	2	1	0	2
gene_9284	0	0	0	40	81	71	7	29	21	11	1	7
gene_9285	0	0	0	1	0	0	0	0	1	0	0	0
gene_9286	0	0	0	0	0	0	0	1	0	0	0	0
gene_9287	0	0	0	0	0	0	0	0	0	0	0	0
gene_9288	0	0	0	0	0	0	0	0	0	0	0	0
gene_9289	0	0	0	1	1	2	3	1	1	0	0	0
gene_929	0	0	0	19	36	23	4	5	15	11	12	6
gene_9290	0	0	0	2	3	1	0	1	1	0	2	4
gene_9291	0	0	0	0	0	1	0	1	0	0	0	0
gene_9292	0	0	0	5	4	9	3	4	0	0	0	0
gene_9293	0	0	0	4	3	14	4	5	2	2	1	0
gene_9294	0	0	0	3	7	6	1	4	2	2	4	4
gene_9295	0	0	0	2	3	6	2	4	2	1	3	3
gene_9296	0	0	0	15	8	8	5	11	7	4	0	6
gene_9297	0	0	0	33	35	43	28	55	27	26	16	38
gene_9298	1	0	0	11	7	25	8	21	15	14	10	13
gene_9299	0	0	0	3	5	6	3	12	6	3	4	5
gene_93	0	0	0	0	0	0	0	0	0	0	0	0
gene_930	0	0	0	57	81	67	19	52	29	18	7	25
gene_9300	0	0	0	5	12	7	8	5	8	3	2	1
gene_9301	0	0	0	62	77	120	37	78	51	26	31	50
gene_9302	0	0	0	57	53	86	26	64	41	16	23	26
gene_9303	0	0	0	1	2	3	1	0	1	1	1	1
gene_9304	0	0	0	48	31	44	1	17	11	4	8	14
gene_9305	0	0	0	62	31	40	22	41	18	15	18	29
gene_9306	0	0	0	0	0	3	0	0	0	0	0	0
gene_9307	0	0	0	1	1	1	2	0	0	1	0	0
gene_9308	0	0	0	0	0	0	0	0	0	0	0	0
gene_9309	0	0	0	1	3	1	1	1	1	1	0	0
gene_931	0	0	0	13	44	51	7	13	7	3	1	8
gene_9310	0	0	0	130	186	136	17	97	43	21	38	38
gene_9311	0	0	0	15	16	24	3	16	15	6	7	9
gene_9312	0	0	0	25	9	21	0	9	3	3	0	2
gene_9313	0	0	0	0	1	7	0	4	1	1	1	0
gene_9314	0	0	0	38	41	42	10	26	11	13	5	20
gene_9315	0	0	0	36	30	34	7	31	8	4	3	12
gene_9316	0	0	0	16	62	61	9	22	11	7	7	11
gene_9317	0	0	0	1	0	0	0	0	0	0	0	0
gene_9318	0	0	0	44	32	30	24	32	17	13	14	11
gene_9319	0	0	0	9	6	5	3	8	2	0	0	2
gene_932	0	0	0	923	954	659	99	248	205	107	122	201
gene_9320	0	0	0	0	0	0	0	0	0	0	0	0
gene_9321	0	0	0	259	417	374	53	65	42	35	22	35
gene_9322	0	0	0	19	35	44	11	21	14	12	11	11
gene_9323	0	0	0	82	20	37	20	40	19	26	14	22
gene_9324	0	0	0	12	5	22	12	11	11	7	8	9
gene_9325	0	0	0	0	0	0	0	0	0	0	0	0
gene_9326	0	0	0	0	0	0	0	0	0	0	0	0
gene_9327	0	0	0	42	51	68	49	48	37	34	22	29
gene_9328	0	0	0	9	23	32	1	0	1	0	1	1
gene_9329	0	0	0	0	0	0	0	0	0	0	0	0
gene_933	0	0	0	24	55	71	13	22	19	16	14	15
gene_9330	0	0	0	66	79	56	19	40	32	21	16	22
gene_9331	0	0	0	75	46	28	17	47	29	39	26	42
gene_9332	0	0	0	50	41	35	24	49	38	21	19	31
gene_9333	0	0	0	7	5	7	1	10	7	7	2	4
gene_9334	0	0	0	7	5	11	4	4	2	1	3	6
gene_9335	0	0	0	19	43	52	12	25	15	9	8	17
gene_9336	0	0	0	0	1	1	3	2	2	0	0	2
gene_9337	0	0	0	8	9	13	3	15	7	2	1	2
gene_9338	0	0	0	2	0	1	0	0	0	0	0	0
gene_9339	0	0	0	28	33	19	5	25	10	11	4	7
gene_934	0	0	0	12	10	12	3	3	1	0	2	3
gene_9340	0	0	0	36	72	117	23	37	25	13	13	14
gene_9341	0	0	0	13	17	18	15	12	11	3	5	13
gene_9342	0	0	0	28	39	32	13	19	17	9	7	13
gene_9343	1	0	0	29	63	53	14	18	20	12	12	13
gene_9344	0	0	0	11	11	7	1	16	5	7	1	2
gene_9345	0	0	0	3	2	1	0	5	4	3	3	0
gene_9346	0	0	0	30	56	73	23	37	13	7	14	15
gene_9347	0	0	0	5	4	12	3	4	3	1	3	6
gene_9348	0	0	0	10	4	10	0	5	8	2	1	2
gene_9349	0	0	0	12	15	27	8	15	14	9	18	11
gene_935	0	0	0	18	9	9	8	18	5	2	7	7
gene_9350	0	0	0	17	20	33	17	18	14	10	3	10
gene_9351	0	0	0	52	34	72	33	71	23	17	20	31
gene_9352	0	0	0	0	0	0	0	0	0	0	0	0
gene_9353	0	0	0	50	68	57	22	53	28	8	10	26
gene_9354	0	0	0	0	0	1	0	1	4	6	3	7
gene_9355	0	0	0	1	1	0	2	5	3	0	0	0
gene_9356	0	0	0	52	23	24	11	40	16	7	12	10
gene_9357	0	0	0	23	14	10	5	21	6	1	0	8
gene_9358	0	0	0	24	15	26	11	23	13	8	3	10
gene_9359	0	0	0	0	1	0	0	0	0	0	0	0
gene_936	0	0	0	55	27	24	18	30	15	14	8	21
gene_9360	0	0	0	9	4	5	2	10	1	1	1	3
gene_9361	0	0	0	0	0	0	0	0	0	0	0	0
gene_9362	0	0	0	2	3	3	10	8	9	0	2	8
gene_9363	0	0	0	0	0	0	0	0	0	0	0	0
gene_9364	0	0	0	5	3	6	3	7	0	0	1	1
gene_9365	0	0	0	0	0	1	0	0	0	0	1	0
gene_9366	0	0	0	30	25	15	19	22	21	17	12	9
gene_9367	0	0	0	0	0	0	0	0	0	0	0	0
gene_9368	0	0	0	23	15	26	8	17	6	3	7	6
gene_9369	0	0	0	2	5	9	2	6	6	5	3	3
gene_937	0	0	0	88	48	59	29	54	17	20	15	36
gene_9370	0	0	0	9	4	6	11	9	11	2	4	5
gene_9371	0	0	0	9	11	22	3	12	2	2	3	3
gene_9372	0	0	0	0	0	0	0	0	0	0	0	0
gene_9373	0	0	0	0	0	0	0	0	0	0	0	0
gene_9374	0	0	0	29	54	33	13	40	24	22	11	21
gene_9375	0	0	0	6	14	12	16	9	6	3	11	8
gene_9376	0	0	0	2	7	7	9	7	5	4	3	4
gene_9377	0	0	0	18	27	20	9	20	15	6	7	13
gene_9378	0	0	0	13	37	27	13	13	18	10	19	12
gene_9379	0	0	0	3	1	4	3	6	11	2	5	12
gene_938	0	0	0	31	20	23	4	23	9	6	4	7
gene_9380	0	0	0	10	10	11	5	9	3	0	1	3
gene_9381	0	0	0	40	13	9	9	19	8	6	19	15
gene_9382	0	0	0	0	0	0	0	0	0	0	0	0
gene_9383	0	0	0	0	0	0	0	0	0	0	0	0
gene_9384	0	0	0	0	0	0	0	0	0	0	0	0
gene_9385	0	0	0	10	3	1	3	14	4	6	2	3
gene_9386	0	0	0	14	19	25	9	7	4	5	4	14
gene_9387	0	0	0	57	58	43	15	59	32	19	21	17
gene_9388	0	0	0	8	13	6	0	7	9	2	0	4
gene_9389	0	0	0	4	3	4	0	3	1	0	1	1
gene_939	0	0	0	11	17	4	13	14	12	16	2	13
gene_9390	0	0	0	0	0	0	0	0	0	0	0	0
gene_9391	0	0	0	1	2	1	0	1	0	0	1	0
gene_9392	0	0	0	12	12	5	7	18	4	3	1	2
gene_9393	0	0	0	4	15	19	0	1	0	0	2	0
gene_9394	0	0	0	0	0	0	0	0	0	0	0	0
gene_9395	0	0	0	0	0	0	0	0	0	0	0	0
gene_9396	0	0	0	0	0	0	0	0	0	0	0	0
gene_9397	0	0	0	1	1	4	1	3	2	1	0	1
gene_9398	0	0	0	7	2	4	1	4	8	0	1	0
gene_9399	0	0	0	1	3	2	0	4	1	1	0	1
gene_94	0	0	0	0	0	0	0	0	0	0	0	0
gene_940	0	0	0	63	47	51	13	27	20	11	9	13
gene_9400	0	0	0	1	17	8	8	3	7	1	1	2
gene_9401	0	0	0	0	0	0	0	0	0	0	0	0
gene_9402	0	0	0	39	43	47	32	46	35	19	19	26
gene_9403	0	0	0	114	94	94	79	123	98	38	44	61
gene_9404	0	0	0	29	27	19	18	22	13	6	7	6
gene_9405	0	0	0	0	0	0	0	0	0	0	0	0
gene_9406	0	0	0	0	1	0	0	0	0	0	0	0
gene_9407	0	0	0	7	5	3	2	3	1	0	2	2
gene_9408	0	0	0	0	0	0	0	0	0	0	0	0
gene_9409	0	0	0	0	0	0	0	0	0	0	0	0
gene_941	0	0	0	15	14	15	16	14	15	10	9	6
gene_9410	0	0	0	0	0	0	0	0	0	0	0	0
gene_9411	0	0	0	2	4	3	1	7	7	2	6	5
gene_9412	0	0	0	0	0	0	0	0	0	0	0	0
gene_9413	0	0	0	5	4	1	1	1	6	0	0	1
gene_9414	0	0	0	3	0	1	0	1	0	0	0	1
gene_9415	0	0	0	25	21	29	11	29	13	13	8	12
gene_9416	0	0	0	17	23	17	25	26	17	7	11	14
gene_9417	0	0	0	4	2	1	0	4	2	0	0	0
gene_9418	0	0	0	9	2	12	2	3	0	1	1	0
gene_9419	0	0	0	4	2	0	1	2	1	0	0	1
gene_942	0	0	0	35	43	64	13	51	22	15	15	19
gene_9420	0	0	0	0	0	0	0	0	0	0	0	1
gene_9421	0	0	0	13	10	16	4	18	4	5	2	2
gene_9422	0	0	0	0	1	0	0	0	0	0	0	1
gene_9423	0	0	0	3	0	3	1	1	0	0	1	1
gene_9424	0	0	0	7	6	13	2	9	7	8	0	2
gene_9425	0	0	0	0	0	0	0	0	0	0	0	0
gene_9426	0	0	0	0	0	0	1	0	0	0	0	7
gene_9427	0	0	0	0	0	0	0	1	0	0	0	2
gene_9428	0	0	0	4	7	5	0	5	0	0	2	9
gene_9429	0	0	0	6	19	18	16	39	31	17	15	27
gene_943	0	0	0	87	122	147	29	70	40	15	16	32
gene_9430	0	0	0	19	14	18	7	8	9	4	0	13
gene_9431	0	0	0	0	0	0	0	0	0	0	0	0
gene_9432	0	0	0	0	0	0	0	0	0	0	0	0
gene_9433	0	0	0	0	0	0	0	0	0	0	0	0
gene_9434	0	0	0	0	0	0	0	0	0	0	0	0
gene_9435	0	0	0	0	0	0	0	0	0	0	0	0
gene_9436	0	0	0	0	0	0	0	0	0	0	0	0
gene_9437	0	0	0	0	0	0	0	0	0	0	0	0
gene_9438	0	0	0	11	14	13	3	6	5	4	2	3
gene_9439	0	0	0	0	0	0	0	0	0	0	0	0
gene_944	0	0	0	7	19	15	3	6	6	1	1	2
gene_9440	0	0	0	31	39	21	9	19	8	6	8	17
gene_9441	0	0	0	2	7	9	1	1	2	1	0	0
gene_9442	0	0	0	6	25	19	4	15	6	2	6	7
gene_9443	0	0	0	4	8	7	11	14	11	3	4	5
gene_9444	0	0	0	0	0	1	0	0	0	0	0	0
gene_9445	0	0	0	2	6	12	18	9	5	8	2	11
gene_9446	0	0	0	24	36	36	23	18	18	11	2	14
gene_9447	0	0	0	3	1	3	0	2	0	1	0	0
gene_9448	0	0	0	0	0	0	0	0	0	0	0	0
gene_9449	0	0	0	27	32	37	5	24	22	5	8	7
gene_945	0	0	0	17	16	16	2	13	6	2	1	4
gene_9450	0	0	0	11	14	16	6	17	3	2	2	4
gene_9451	0	0	0	6	18	11	0	12	2	0	1	8
gene_9452	0	0	0	0	0	0	0	0	0	0	0	0
gene_9453	0	0	0	0	0	0	0	0	0	0	0	0
gene_9454	0	0	0	0	0	1	0	0	0	0	2	0
gene_9455	0	0	0	0	3	1	1	2	1	1	1	0
gene_9456	0	0	0	22	24	41	3	12	42	16	16	24
gene_9457	0	0	0	0	0	0	0	0	0	0	0	0
gene_9458	0	0	0	1	3	4	1	4	0	0	1	2
gene_9459	0	0	0	9	7	3	2	5	3	3	0	4
gene_946	0	0	0	25	38	49	14	21	15	12	9	14
gene_9460	0	0	0	0	0	0	0	0	1	0	0	0
gene_9461	0	0	0	4	0	1	3	0	1	0	0	0
gene_9462	0	0	0	0	0	0	0	0	0	0	0	0
gene_9463	0	0	0	1	5	1	0	1	2	0	0	0
gene_9464	0	0	0	4	0	2	3	0	2	4	0	2
gene_9465	0	0	0	16	18	17	10	8	6	5	2	11
gene_9466	0	0	0	13	29	32	11	11	7	6	7	7
gene_9467	0	0	0	0	0	0	0	0	0	0	0	0
gene_9468	0	0	0	6	16	21	5	4	11	15	8	30
gene_9469	1	0	0	22	26	28	5	53	32	3	19	26
gene_947	0	0	0	22	16	26	2	10	17	1	2	4
gene_9470	0	0	0	0	0	0	0	0	0	0	0	1
gene_9471	0	0	0	45	68	44	17	53	26	19	11	46
gene_9472	0	0	0	29	28	37	15	27	23	9	12	19
gene_9473	0	0	0	0	0	2	0	4	2	0	1	0
gene_9474	0	0	0	0	0	0	0	0	0	0	0	0
gene_9475	0	0	0	0	0	0	0	0	0	0	0	0
gene_9476	0	0	0	0	0	0	0	0	0	0	0	0
gene_9477	0	0	0	1	3	0	0	2	0	2	0	0
gene_9478	0	0	0	0	0	0	0	0	0	0	0	0
gene_9479	0	0	0	2	1	1	3	5	3	1	0	1
gene_948	0	0	0	12	4	10	6	15	9	7	5	7
gene_9480	0	0	0	0	1	1	2	0	0	1	1	1
gene_9481	0	0	0	1	2	0	3	5	0	0	0	1
gene_9482	0	0	0	9	5	2	7	14	5	5	3	11
gene_9483	0	0	0	15	19	19	4	9	4	6	4	4
gene_9484	0	0	0	3	2	4	0	3	1	1	0	1
gene_9485	1	0	0	28	34	29	6	15	8	4	5	11
gene_9486	0	0	0	1	0	0	1	0	0	0	0	0
gene_9487	0	0	0	4	3	2	8	8	1	5	3	4
gene_9488	0	0	0	59	60	47	20	86	30	10	13	18
gene_9489	0	0	0	1	0	1	1	0	0	0	0	2
gene_949	0	0	0	24	39	47	14	33	19	13	13	21
gene_9490	0	0	0	0	0	0	0	0	0	0	0	0
gene_9491	0	0	0	308	339	336	150	344	233	102	100	127
gene_9492	0	0	0	16	14	12	7	16	15	1	5	3
gene_9493	0	0	0	17	27	30	20	34	25	18	13	20
gene_9494	0	0	0	3	4	3	3	1	4	0	2	0
gene_9495	0	0	0	54	43	12	16	36	23	5	11	9
gene_9496	0	0	0	29	64	74	6	11	18	4	5	11
gene_9497	0	0	0	7	16	12	8	2	4	0	0	5
gene_9498	0	0	0	7	15	23	6	9	10	7	5	6
gene_9499	0	0	0	0	0	0	0	1	1	0	0	0
gene_95	0	0	0	41	29	33	18	18	13	4	8	10
gene_950	0	0	0	33	34	40	12	22	20	8	9	8
gene_9500	0	0	0	38	47	30	16	41	29	5	12	17
gene_9501	0	0	0	37	63	86	47	59	34	32	27	25
gene_9502	0	0	0	71	83	44	9	34	14	1	9	4
gene_9503	0	0	0	1	1	7	0	5	2	5	1	1
gene_9504	0	0	0	61	55	47	12	36	20	15	9	16
gene_9505	0	0	0	5	10	16	4	6	4	1	2	6
gene_9506	0	0	0	12	8	16	3	3	4	1	1	7
gene_9507	0	0	0	0	0	1	0	0	0	0	1	0
gene_9508	0	0	0	7	20	22	6	8	6	4	2	6
gene_9509	0	0	0	0	0	0	0	0	0	0	0	0
gene_951	0	0	0	0	3	3	0	1	2	0	1	1
gene_9510	0	0	0	19	39	38	6	11	16	5	4	6
gene_9511	0	0	0	42	61	76	7	33	15	12	7	16
gene_9512	0	0	0	21	10	5	5	23	15	10	8	13
gene_9513	0	0	0	2	2	2	1	3	1	2	1	0
gene_9514	0	0	0	17	7	12	16	15	13	8	5	12
gene_9515	0	0	0	9	6	3	0	9	4	1	2	3
gene_9516	0	0	0	5	1	6	1	2	0	3	0	5
gene_9517	0	0	0	0	0	0	0	0	0	0	0	0
gene_9518	0	0	0	22	55	20	12	23	15	3	10	14
gene_9519	0	0	0	11	6	4	3	6	5	0	3	3
gene_952	0	0	0	26	12	21	24	46	19	7	7	15
gene_9520	0	0	0	5	2	0	1	3	2	0	3	3
gene_9521	0	0	0	0	0	0	0	0	0	0	0	0
gene_9522	0	0	0	18	41	47	19	28	19	7	11	8
gene_9523	0	0	0	115	148	182	40	88	49	34	30	71
gene_9524	0	0	0	18	31	29	8	27	15	17	5	11
gene_9525	0	0	0	3	8	10	1	0	7	0	4	2
gene_9526	0	0	0	3	0	6	0	2	1	0	0	0
gene_9527	0	0	0	197	271	202	47	154	64	29	35	69
gene_9528	0	0	0	22	11	16	16	24	15	14	6	10
gene_9529	0	0	0	14	8	12	11	14	8	10	5	9
gene_953	0	0	0	162	99	66	94	195	85	54	56	66
gene_9530	0	0	0	35	32	15	27	40	23	23	12	17
gene_9531	0	0	0	4	17	17	3	2	6	3	1	3
gene_9532	0	0	0	3	12	13	1	9	4	0	4	4
gene_9533	0	0	0	172	159	106	48	156	85	25	39	78
gene_9534	0	0	0	19	16	22	25	32	22	30	20	18
gene_9535	0	0	0	19	27	40	16	13	19	4	8	8
gene_9536	0	0	0	11	7	22	5	11	7	6	5	7
gene_9537	0	0	0	63	60	81	33	61	28	17	24	30
gene_9538	0	0	0	80	49	62	21	50	14	19	12	22
gene_9539	0	0	0	17	8	8	0	4	2	0	1	2
gene_954	0	0	0	69	51	52	15	66	25	12	11	25
gene_9540	0	0	0	7	15	21	9	7	5	11	7	18
gene_9541	0	0	0	3	4	10	0	3	5	1	1	2
gene_9542	0	0	0	49	41	43	43	95	34	49	30	48
gene_9543	0	0	0	3	2	3	1	2	0	0	0	2
gene_9544	1	0	0	7	15	20	10	10	13	12	2	8
gene_9545	0	0	0	19	27	27	7	14	6	9	8	9
gene_9546	0	0	0	14	12	12	2	8	3	0	2	3
gene_9547	0	0	0	3	12	6	0	0	3	0	1	0
gene_9548	0	0	0	0	0	0	0	0	0	0	0	0
gene_9549	0	0	0	2	1	3	1	1	2	0	0	1
gene_955	0	0	0	186	95	93	38	82	73	24	31	78
gene_9550	0	0	0	2	1	5	4	3	1	0	1	0
gene_9551	0	0	0	0	1	0	0	0	1	0	0	0
gene_9552	0	0	0	7	6	12	4	13	10	1	1	6
gene_9553	0	0	0	11	18	10	3	14	5	3	4	4
gene_9554	0	0	0	0	1	0	0	1	0	0	0	0
gene_9555	0	0	0	22	79	87	5	23	16	6	8	13
gene_9556	0	0	0	15	17	15	4	14	4	3	6	4
gene_9557	0	0	0	77	102	53	7	22	18	16	9	11
gene_9558	0	0	0	32	91	77	19	31	34	16	6	19
gene_9559	0	0	0	7	2	3	5	7	1	5	2	5
gene_956	0	0	0	21	40	35	13	23	13	5	10	12
gene_9560	0	0	0	28	57	78	18	35	15	21	12	17
gene_9561	0	0	0	20	31	43	13	27	10	10	4	10
gene_9562	0	0	0	0	1	1	0	1	0	0	0	0
gene_9563	0	0	0	46	29	55	50	63	52	28	30	38
gene_9564	0	0	0	8	14	21	10	21	15	8	6	7
gene_9565	0	0	0	0	0	1	0	0	1	0	0	1
gene_9566	0	0	0	5	17	63	13	30	18	5	8	11
gene_9567	0	0	0	0	1	0	0	0	1	0	0	1
gene_9568	0	0	0	12	15	9	1	13	16	1	5	6
gene_9569	0	0	0	21	15	12	2	25	17	4	8	9
gene_957	0	0	0	79	73	123	28	114	74	23	17	45
gene_9570	0	0	0	2	6	4	8	12	17	2	5	12
gene_9571	0	0	0	2	2	4	11	21	15	5	3	12
gene_9572	0	0	0	4	5	2	5	13	2	5	3	4
gene_9573	0	0	0	3	2	5	3	4	0	2	1	2
gene_9574	0	0	0	4	2	1	0	3	1	0	1	4
gene_9575	0	0	0	4	2	3	2	4	7	0	1	4
gene_9576	0	0	0	3	5	6	0	1	2	1	0	1
gene_9577	0	0	0	22	77	47	17	27	9	3	6	12
gene_9578	0	0	0	132	335	261	54	96	56	30	24	79
gene_9579	0	0	0	1	2	0	0	0	0	0	0	0
gene_958	0	0	0	6	0	7	1	2	2	0	1	1
gene_9580	0	0	0	30	24	29	4	20	18	7	6	16
gene_9581	0	0	0	16	13	10	9	17	9	8	1	4
gene_9582	0	0	0	10	15	33	23	21	17	11	6	19
gene_9583	0	0	0	10	8	11	6	10	13	2	4	3
gene_9584	0	0	0	8	12	17	6	6	1	2	2	2
gene_9585	0	0	0	0	6	0	4	2	0	0	1	0
gene_9586	0	0	0	0	0	0	0	0	0	0	0	0
gene_9587	0	0	0	9	16	25	4	10	6	5	5	6
gene_9588	0	0	0	20	25	44	7	30	13	11	4	14
gene_9589	0	0	0	222	277	458	156	271	169	88	112	201
gene_959	0	0	0	2	2	1	2	2	1	1	1	3
gene_9590	0	0	0	40	44	38	12	49	26	13	13	29
gene_9591	0	0	0	5	20	18	6	10	4	4	2	6
gene_9592	0	0	0	4	6	5	1	1	0	3	0	4
gene_9593	0	0	0	47	47	78	20	76	37	41	27	44
gene_9594	0	0	0	0	1	0	0	0	0	0	0	0
gene_9595	0	0	0	0	0	0	0	0	1	0	1	0
gene_9596	0	0	0	6	10	16	4	8	3	5	5	4
gene_9597	0	0	0	21	28	35	19	13	23	14	6	17
gene_9598	0	0	0	21	29	32	17	49	9	9	8	16
gene_9599	0	0	0	6	9	6	5	3	2	1	1	0
gene_96	0	0	0	69	135	397	69	95	50	65	43	77
gene_960	0	0	0	13	28	33	11	24	17	12	11	6
gene_9600	0	0	0	0	0	0	0	0	0	0	0	0
gene_9601	0	0	0	45	62	45	9	37	13	11	11	20
gene_9602	0	0	0	0	0	0	0	0	0	0	0	0
gene_9603	0	0	0	8	6	9	4	12	4	8	2	7
gene_9604	0	0	0	4	4	4	2	6	4	3	1	1
gene_9605	0	0	0	1	5	6	2	7	6	5	2	3
gene_9606	0	0	0	3	12	13	4	2	5	3	2	4
gene_9607	0	0	0	0	3	4	1	2	0	0	0	1
gene_9608	0	0	0	6	8	11	8	16	3	4	0	5
gene_9609	0	0	0	24	16	50	19	23	14	12	10	11
gene_961	0	0	0	17	32	29	12	24	22	12	10	12
gene_9610	0	0	0	1	0	0	0	0	0	0	0	0
gene_9611	0	0	0	2	7	2	0	1	4	0	1	2
gene_9612	0	0	0	12	21	3	3	9	7	2	1	1
gene_9613	0	0	0	2	0	0	0	1	1	0	1	0
gene_9614	0	0	0	1	0	5	0	6	3	0	0	0
gene_9615	0	0	0	4	8	6	3	5	2	5	0	3
gene_9616	0	0	0	56	53	65	19	51	33	21	16	18
gene_9617	0	0	0	0	0	0	1	4	2	1	2	2
gene_9618	0	0	0	12	16	17	2	8	3	1	0	4
gene_9619	0	0	0	26	44	30	11	24	8	7	7	14
gene_962	0	0	0	5	7	6	0	2	1	0	4	7
gene_9620	0	0	0	0	0	0	0	0	0	0	0	0
gene_9621	0	0	0	4	4	5	1	9	3	2	2	7
gene_9622	0	0	0	0	0	0	0	0	0	0	0	0
gene_9623	0	0	0	44	64	55	10	31	18	10	9	15
gene_9624	0	0	0	0	0	0	1	0	0	0	0	0
gene_9625	0	0	0	13	19	18	5	11	6	3	3	9
gene_9626	0	0	0	0	0	0	0	0	0	0	0	0
gene_9627	0	0	0	0	0	0	0	0	0	0	0	0
gene_9628	0	0	0	1	0	0	0	0	0	0	0	0
gene_9629	0	0	0	0	0	1	0	0	1	0	0	0
gene_963	0	0	0	19	32	26	7	16	8	1	5	13
gene_9630	0	0	0	17	31	32	12	24	18	20	7	10
gene_9631	0	0	0	5	11	4	3	6	3	3	3	2
gene_9632	0	0	0	3	4	0	0	2	2	2	0	1
gene_9633	0	0	0	31	19	9	15	51	30	14	29	40
gene_9634	0	0	0	223	69	78	168	459	243	167	182	286
gene_9635	0	0	0	11	9	23	15	12	9	5	5	13
gene_9636	0	0	0	11	11	9	6	14	7	6	5	4
gene_9637	0	0	0	22	22	10	3	22	6	3	5	6
gene_9638	0	0	0	6	10	2	5	2	2	0	2	2
gene_9639	0	0	0	1	8	9	5	10	7	1	2	3
gene_964	0	0	0	2	2	2	0	0	1	0	0	2
gene_9640	0	0	0	16	12	19	5	13	6	4	6	9
gene_9641	0	0	0	1	9	7	5	5	4	6	2	2
gene_9642	0	0	0	1	3	2	0	3	2	0	0	1
gene_9643	0	0	0	3	1	0	2	3	1	0	0	1
gene_9644	0	0	0	59	44	46	26	70	46	29	29	40
gene_9645	0	0	0	0	0	0	0	0	0	0	0	0
gene_9646	0	0	0	0	0	0	0	0	0	0	0	0
gene_9647	0	0	0	1	1	2	0	0	0	0	0	0
gene_9648	0	0	0	90	120	122	30	76	48	23	25	46
gene_9649	0	0	0	2	4	1	1	0	2	0	0	1
gene_965	0	0	0	5	4	7	3	10	1	0	0	3
gene_9650	0	0	0	18	12	30	18	17	18	8	4	14
gene_9651	0	0	0	31	32	22	6	32	7	11	6	7
gene_9652	0	0	0	6	8	10	3	1	0	2	4	4
gene_9653	0	0	0	376	419	305	150	341	244	127	142	261
gene_9654	0	0	0	35	53	36	7	17	16	13	7	23
gene_9655	0	0	0	8	7	9	1	7	3	2	2	2
gene_9656	0	0	0	21	15	15	8	13	8	5	6	12
gene_9657	0	0	0	10	8	5	2	7	5	10	2	5
gene_9658	0	0	0	0	7	2	0	1	0	1	0	3
gene_9659	0	0	0	2	2	0	10	7	8	2	1	6
gene_966	0	0	0	6	7	16	3	5	8	4	2	3
gene_9660	0	0	0	6	22	18	11	21	13	8	7	6
gene_9661	0	0	0	0	3	1	0	1	3	0	0	1
gene_9662	0	0	0	8	7	12	2	8	4	1	2	10
gene_9663	0	0	0	25	31	26	7	20	13	11	7	16
gene_9664	0	0	0	71	71	30	5	28	7	8	7	9
gene_9665	0	0	0	106	105	87	5	50	26	26	14	39
gene_9666	0	0	0	0	2	2	0	1	0	0	1	0
gene_9667	0	0	0	7	8	6	2	7	4	1	4	5
gene_9668	0	0	0	1	1	4	0	1	0	0	1	1
gene_9669	0	0	0	117	120	140	59	124	74	32	45	71
gene_967	0	0	0	20	9	42	44	47	28	22	34	35
gene_9670	0	0	0	0	0	0	0	0	0	0	0	0
gene_9671	0	0	0	57	68	55	25	48	31	29	31	54
gene_9672	0	0	0	25	66	31	6	22	7	2	13	13
gene_9673	0	0	0	201	270	202	39	108	40	36	38	38
gene_9674	0	0	0	0	1	0	1	3	5	3	6	2
gene_9675	0	0	0	50	84	129	31	71	39	28	24	37
gene_9676	0	0	0	19	35	35	5	9	14	5	9	12
gene_9677	0	0	0	5	2	1	3	6	2	2	2	0
gene_9678	0	0	0	16	30	35	5	15	20	8	1	3
gene_9679	0	0	0	14	13	17	11	19	20	5	9	15
gene_968	0	0	0	20	16	43	10	22	8	13	10	10
gene_9680	0	0	0	10	28	26	11	25	19	1	11	12
gene_9681	0	0	0	0	1	0	0	0	0	0	0	0
gene_9682	0	0	0	74	142	91	9	36	16	7	4	20
gene_9683	0	0	0	5	10	9	0	4	6	3	0	3
gene_9684	0	0	0	66	50	49	26	49	36	22	27	33
gene_9685	0	0	0	12	5	10	5	7	8	2	5	7
gene_9686	0	0	0	14	34	23	4	15	6	5	5	7
gene_9687	0	0	0	5	17	12	3	10	7	2	2	11
gene_9688	0	0	0	32	32	44	18	35	26	10	11	16
gene_9689	0	0	0	7	4	2	3	6	4	3	5	5
gene_969	0	0	0	20	16	34	20	30	19	1	6	15
gene_9690	0	0	0	8	16	5	1	14	8	1	3	2
gene_9691	0	0	0	1	2	1	1	0	0	0	0	0
gene_9692	0	0	0	8	37	20	7	15	8	4	4	8
gene_9693	0	0	0	35	44	56	11	36	15	10	9	10
gene_9694	0	0	0	212	194	145	74	132	103	80	71	119
gene_9695	0	0	0	9	13	8	1	9	0	2	1	5
gene_9696	0	0	0	52	30	16	9	28	17	15	6	27
gene_9697	0	0	0	8	7	9	5	3	2	3	1	2
gene_9698	0	0	0	0	0	0	0	0	0	0	0	0
gene_9699	0	0	0	336	200	109	38	165	102	30	48	70
gene_97	0	0	0	69	95	102	37	73	48	32	24	33
