GeneID	GCUYS	GCUYT	GCUYU	GCUYW	GCUYX	GCUYY	GCUYZ	GCUZA	GCUZB	GCUYN	GCUYO
gene_8938	0	0	0	97	105	29	169	26	16	20	83
gene_8939	0	0	0	10	31	22	35	13	6	10	26
gene_894	0	0	0	54	58	81	158	34	19	32	91
gene_8940	0	0	0	0	1	0	9	0	0	1	0
gene_8941	0	0	0	20	32	32	77	18	9	18	30
gene_8942	0	0	0	207	315	187	366	102	44	92	198
gene_8943	0	0	0	68	45	21	50	25	12	24	52
gene_8944	0	0	0	22	25	27	78	10	9	22	47
gene_8945	0	0	0	5	15	4	18	8	4	4	9
gene_8946	0	0	0	0	1	1	1	0	0	0	0
gene_8947	0	0	0	13	21	5	34	15	2	5	16
gene_8948	0	0	0	7	5	5	21	2	3	3	10
gene_8949	0	0	0	0	1	1	0	1	0	0	0
gene_895	0	0	0	110	139	81	213	69	33	39	150
gene_8950	0	0	0	133	197	57	236	44	23	47	120
gene_8951	0	0	0	4	3	1	11	1	0	1	3
gene_8952	0	0	0	31	43	18	70	17	5	22	55
gene_8953	0	0	0	36	63	51	117	23	19	27	50
gene_8954	0	0	0	4	76	95	102	72	36	69	76
gene_8955	0	0	0	20	24	9	43	5	4	4	21
gene_8956	0	0	0	0	0	0	0	0	0	0	0
gene_8957	0	0	0	42	49	20	65	22	5	10	40
gene_8958	0	0	0	6	2	4	13	1	1	3	10
gene_8959	0	0	0	4	4	5	8	0	0	0	3
gene_896	0	0	0	25	14	18	60	14	6	16	37
gene_8960	0	0	0	12	10	14	40	14	3	8	25
gene_8961	0	0	0	0	0	0	0	0	0	0	0
gene_8962	0	0	0	3	9	6	26	4	1	0	11
gene_8963	0	0	0	4	20	3	4	1	0	0	5
gene_8964	0	0	0	18	18	18	47	16	5	10	22
gene_8965	0	0	0	0	2	0	0	0	0	0	0
gene_8966	0	0	0	0	0	0	0	0	0	0	0
gene_8967	0	0	0	0	0	0	0	1	0	2	3
gene_8968	0	0	0	1	3	0	3	0	0	1	3
gene_8969	0	0	0	65	64	39	81	15	7	19	31
gene_897	0	0	0	47	41	38	75	25	7	16	42
gene_8970	0	0	0	43	22	44	101	17	14	31	49
gene_8971	0	0	0	11	9	4	42	2	1	2	8
gene_8972	0	0	0	1	2	7	11	8	1	5	11
gene_8973	0	0	0	18	21	15	38	12	6	8	18
gene_8974	0	0	0	0	0	1	0	0	0	0	0
gene_8975	0	0	0	4	3	2	3	2	1	1	4
gene_8976	0	0	0	44	40	26	83	20	3	24	47
gene_8977	0	0	0	7	21	9	21	2	3	6	18
gene_8978	0	0	0	34	28	25	97	16	8	14	40
gene_8979	0	0	0	5	11	3	9	1	2	2	4
gene_898	0	0	0	2	1	2	0	3	0	0	1
gene_8980	0	0	0	63	125	18	93	4	6	10	27
gene_8981	0	0	0	0	0	0	0	0	0	0	0
gene_8982	0	0	0	2	1	2	14	3	3	2	14
gene_8983	0	0	0	0	0	0	0	0	0	0	2
gene_8984	0	0	0	1	1	5	10	0	2	3	3
gene_8985	0	0	0	0	0	0	0	0	0	0	0
gene_8986	0	0	0	1	1	2	0	0	1	1	3
gene_8987	0	0	0	4	2	2	5	0	0	2	2
gene_8988	0	0	0	0	0	0	0	0	0	0	0
gene_8989	0	0	0	59	82	45	128	22	15	19	66
gene_899	0	0	0	223	471	175	438	99	43	88	203
gene_8990	0	0	0	0	0	0	0	0	0	0	0
gene_8991	0	0	0	3	6	30	46	7	22	19	24
gene_8992	0	0	0	0	1	0	6	0	0	0	1
gene_8993	0	0	0	0	0	0	0	0	0	0	0
gene_8994	0	0	0	0	0	0	0	0	0	0	0
gene_8995	0	0	0	0	2	0	0	0	0	0	0
gene_8996	0	0	0	0	0	0	0	0	0	0	0
gene_8997	0	0	0	0	0	0	0	0	0	0	0
gene_8998	0	0	0	0	0	0	4	2	0	1	4
gene_8999	0	0	0	0	0	0	0	0	0	0	0
gene_9	0	0	0	7	6	1	0	0	1	2	3
gene_90	0	0	0	26	42	37	89	20	2	17	35
gene_900	0	0	0	21	32	51	110	26	15	27	88
gene_9000	0	0	0	3	1	0	9	0	1	0	0
gene_9001	0	0	0	21	44	22	26	11	3	10	25
gene_9002	0	0	0	14	23	10	40	7	3	5	11
gene_9003	0	0	0	1	1	6	13	0	0	3	4
gene_9004	0	0	0	3	6	9	8	4	0	6	7
gene_9005	0	0	0	4	5	6	11	1	0	2	8
gene_9006	0	0	0	11	7	8	22	1	3	3	10
gene_9007	0	0	0	0	0	0	0	0	0	0	0
gene_9008	0	0	0	0	0	0	0	0	0	0	0
gene_9009	0	0	0	3	4	3	8	0	0	0	0
gene_901	0	0	0	6	17	5	7	5	1	5	2
gene_9010	0	0	0	0	0	0	0	0	0	0	0
gene_9011	0	0	0	0	0	0	0	0	0	0	0
gene_9012	0	0	0	0	0	1	0	1	0	0	0
gene_9013	0	0	0	9	14	6	23	3	2	2	9
gene_9014	0	0	0	3	2	2	12	1	1	2	7
gene_9015	0	0	0	123	202	166	673	90	52	136	366
gene_9016	0	0	0	20	7	5	32	7	3	5	5
gene_9017	0	0	0	46	54	31	87	15	8	12	46
gene_9018	0	0	0	4	8	4	11	2	3	2	5
gene_9019	0	0	0	23	53	19	51	18	3	13	39
gene_902	0	0	0	35	52	24	75	15	10	13	36
gene_9020	0	0	0	2	10	2	3	1	0	0	4
gene_9021	0	0	0	11	32	19	34	5	3	10	24
gene_9022	0	0	0	3	8	6	9	3	0	1	3
gene_9023	0	0	0	23	42	21	22	8	0	9	17
gene_9024	0	0	0	1	0	0	2	0	0	1	0
gene_9025	0	0	0	0	0	2	1	0	0	0	1
gene_9026	0	0	0	0	6	0	0	0	0	1	0
gene_9027	0	0	0	0	0	0	0	0	0	0	0
gene_9028	0	0	0	0	0	0	0	0	0	0	0
gene_9029	0	0	0	12	28	15	29	5	8	7	10
gene_903	0	0	0	1	6	3	12	4	4	6	7
gene_9030	0	0	0	20	12	5	24	3	4	4	18
gene_9031	0	0	0	0	0	1	1	0	0	0	0
gene_9032	0	0	0	12	15	16	55	11	6	9	18
gene_9033	0	0	0	0	0	0	0	0	0	0	0
gene_9034	0	0	0	24	35	6	22	8	2	3	13
gene_9035	0	0	0	12	19	15	47	10	4	9	40
gene_9036	0	0	0	56	81	102	310	25	31	52	143
gene_9037	0	0	0	0	0	0	0	0	0	0	0
gene_9038	0	0	0	1	0	0	0	0	0	0	0
gene_9039	0	0	0	10	10	13	76	9	9	10	27
gene_904	0	0	0	4	4	19	13	11	4	3	7
gene_9040	0	0	0	0	2	1	0	2	0	0	0
gene_9041	0	0	0	2	10	5	21	1	4	7	5
gene_9042	0	0	0	0	0	0	0	0	0	0	0
gene_9043	0	0	0	21	46	29	50	16	14	13	44
gene_9044	0	0	0	0	0	0	0	0	0	0	0
gene_9045	0	0	0	27	23	8	37	7	5	9	18
gene_9046	0	0	0	6	29	3	16	2	10	1	5
gene_9047	0	0	0	2	11	5	16	0	4	4	11
gene_9048	0	0	0	0	0	0	0	0	0	0	0
gene_9049	0	0	0	66	96	61	159	22	18	34	86
gene_905	0	0	0	8	6	21	25	14	4	9	12
gene_9050	0	0	0	19	44	30	41	9	7	11	38
gene_9051	0	0	0	35	57	30	59	15	9	28	21
gene_9052	0	0	0	0	0	0	0	0	0	0	0
gene_9053	0	0	0	4	16	3	17	5	2	3	6
gene_9054	0	0	0	63	65	28	95	13	9	22	49
gene_9055	0	0	0	8	9	6	20	4	2	7	12
gene_9056	0	0	0	0	0	0	0	0	0	0	0
gene_9057	0	0	0	1	1	0	5	2	0	0	0
gene_9058	0	0	0	4	3	2	5	2	0	0	0
gene_9059	0	0	0	25	44	23	69	12	10	11	32
gene_906	0	0	0	5	5	6	21	1	3	6	12
gene_9060	0	0	0	55	81	31	98	11	9	23	59
gene_9061	0	0	0	20	48	12	58	10	6	11	26
gene_9062	0	0	0	0	0	0	0	0	0	0	0
gene_9063	0	0	0	0	1	4	5	2	0	0	6
gene_9064	0	0	0	43	51	34	59	16	11	22	46
gene_9065	0	0	0	6	5	2	7	1	5	0	3
gene_9066	0	0	0	7	13	4	11	1	1	7	11
gene_9067	0	0	0	33	34	26	56	14	10	10	26
gene_9068	0	0	0	3	1	1	0	0	0	1	1
gene_9069	0	0	0	44	55	16	60	9	9	12	22
gene_907	0	0	0	0	0	0	0	0	0	0	0
gene_9070	0	0	0	82	79	13	27	12	2	9	15
gene_9071	0	0	0	4	3	0	0	0	0	0	0
gene_9072	0	0	0	6	2	1	9	4	0	1	3
gene_9073	0	0	0	0	0	0	0	0	0	0	0
gene_9074	0	0	0	20	62	25	26	13	4	11	19
gene_9075	0	0	0	1	3	2	11	1	1	1	3
gene_9076	0	0	0	36	28	4	5	1	0	2	5
gene_9077	0	0	0	8	14	11	27	3	6	8	12
gene_9078	0	0	0	22	17	21	46	16	5	8	28
gene_9079	0	0	0	0	0	0	0	0	0	0	0
gene_908	0	0	0	3	37	22	13	17	7	19	12
gene_9080	0	0	0	143	155	59	170	49	35	55	133
gene_9081	0	0	0	14	15	17	26	11	7	8	23
gene_9082	0	0	0	0	0	0	0	0	0	0	0
gene_9083	0	0	0	0	0	0	0	0	0	0	0
gene_9084	0	0	0	7	2	6	15	5	0	4	8
gene_9085	0	0	0	12	10	1	22	4	3	3	9
gene_9086	0	0	0	1	1	0	3	0	0	0	0
gene_9087	0	0	0	11	13	28	34	11	4	16	38
gene_9088	0	0	0	11	7	1	4	2	0	5	8
gene_9089	0	0	0	4	5	3	7	0	0	0	3
gene_909	0	0	0	82	55	54	164	66	23	46	94
gene_9090	0	0	0	6	9	3	14	4	2	3	7
gene_9091	0	0	0	20	25	34	89	15	11	18	52
gene_9092	0	0	0	1070	879	430	1390	326	132	249	755
gene_9093	0	0	0	3	1	0	0	0	0	0	3
gene_9094	0	0	0	20	48	20	34	11	5	15	15
gene_9095	0	0	0	2	21	3	3	1	1	1	3
gene_9096	0	0	0	27	26	10	47	11	5	8	25
gene_9097	0	0	0	9	11	8	19	7	0	3	8
gene_9098	0	0	0	23	28	29	87	19	8	14	51
gene_9099	0	0	0	1	0	8	17	2	1	1	3
gene_91	0	0	0	4	9	8	29	10	2	4	18
gene_910	0	0	0	50	92	54	112	40	23	33	61
gene_9100	0	0	0	42	32	17	79	17	3	15	50
gene_9101	0	0	0	4	21	19	31	22	3	12	30
gene_9102	0	0	0	1	3	4	6	1	0	2	4
gene_9103	0	0	0	175	345	290	785	84	42	107	447
gene_9104	0	0	0	17	8	21	81	9	7	15	18
gene_9105	0	0	0	33	60	25	90	19	12	23	40
gene_9106	0	0	0	0	0	0	0	0	0	0	0
gene_9107	0	0	0	1	1	1	3	0	0	0	0
gene_9108	0	0	0	117	170	121	232	65	39	67	143
gene_9109	0	0	0	178	211	247	568	144	68	178	392
gene_911	0	0	0	0	0	0	0	0	0	0	0
gene_9110	0	0	0	17	16	13	31	2	3	10	30
gene_9111	0	0	0	2	3	12	6	5	1	4	9
gene_9112	0	0	0	17	1	3	18	6	0	9	16
gene_9113	0	0	0	40	31	16	46	9	5	11	30
gene_9114	0	0	0	8	7	6	11	4	0	3	3
gene_9115	0	0	0	0	3	1	0	1	0	0	0
gene_9116	0	0	0	23	59	13	68	16	12	20	28
gene_9117	0	0	0	48	41	33	79	21	9	22	43
gene_9118	0	0	0	5	4	6	16	4	0	3	4
gene_9119	0	0	0	25	22	12	33	8	8	8	24
gene_912	0	0	0	0	0	0	0	0	0	0	0
gene_9120	0	0	0	44	49	40	111	29	9	15	49
gene_9121	0	0	0	54	87	44	102	27	10	27	70
gene_9122	0	0	0	14	6	6	17	7	2	5	17
gene_9123	0	0	0	9	4	10	16	8	4	2	11
gene_9124	0	0	0	55	78	28	69	19	4	9	30
gene_9125	0	0	0	1	0	0	2	0	0	0	1
gene_9126	0	0	0	84	125	79	114	60	28	44	74
gene_9127	0	0	0	7	10	9	11	5	1	1	7
gene_9128	0	0	0	8	15	4	17	3	4	6	8
gene_9129	0	0	0	105	110	72	218	36	20	45	130
gene_913	0	0	0	14	18	17	17	4	0	3	7
gene_9130	0	0	0	3	4	2	3	2	0	1	0
gene_9131	0	0	0	48	73	55	153	44	28	36	71
gene_9132	0	0	0	9	10	5	24	2	0	2	5
gene_9133	0	0	0	1	1	0	0	0	0	0	0
gene_9134	0	0	0	3	22	9	24	9	3	4	18
gene_9135	0	0	0	75	98	92	172	55	29	42	109
gene_9136	0	0	0	1	0	0	0	1	0	0	0
gene_9137	0	0	0	0	0	0	7	0	3	1	4
gene_9138	0	0	0	9	11	8	16	7	4	4	14
gene_9139	0	0	0	111	152	119	339	74	30	62	132
gene_914	0	0	0	22	39	17	51	6	5	11	20
gene_9140	0	0	0	29	35	15	163	27	9	16	54
gene_9141	0	0	0	129	205	104	250	47	29	69	139
gene_9142	0	0	0	14	50	16	17	4	6	10	13
gene_9143	0	0	0	11	8	11	20	5	3	3	14
gene_9144	0	0	0	14	22	13	66	8	2	10	32
gene_9145	0	0	0	13	17	3	15	2	3	0	13
gene_9146	0	0	0	50	96	37	104	19	11	25	56
gene_9147	0	0	0	117	114	67	224	55	19	42	157
gene_9148	0	0	0	35	18	20	48	11	6	10	17
gene_9149	0	0	0	112	173	124	215	71	37	62	161
gene_915	0	0	0	19	6	19	62	6	6	10	14
gene_9150	0	0	0	32	39	27	48	21	10	14	33
gene_9151	0	0	0	18	8	84	233	41	25	40	91
gene_9152	0	0	0	32	41	26	67	12	13	22	48
gene_9153	0	0	0	5	5	12	21	7	9	2	19
gene_9154	0	0	0	9	5	8	17	7	3	2	16
gene_9155	0	0	0	62	67	34	92	18	13	22	42
gene_9156	0	0	0	0	1	1	2	0	1	2	2
gene_9157	0	0	0	12	16	8	57	20	8	9	22
gene_9158	0	0	0	22	32	17	27	4	5	9	21
gene_9159	0	0	0	26	39	6	42	5	2	7	19
gene_916	0	0	0	9	14	15	103	18	3	25	52
gene_9160	0	0	0	135	192	86	369	96	42	65	190
gene_9161	0	0	0	13	6	5	22	6	4	5	14
gene_9162	0	0	0	10	13	21	51	8	11	8	32
gene_9163	0	0	0	21	28	22	51	4	5	10	21
gene_9164	0	0	0	14	26	25	53	10	5	11	13
gene_9165	0	0	0	5	13	3	11	1	1	1	9
gene_9166	0	0	0	16	26	18	41	11	1	14	34
gene_9167	0	0	0	1	3	1	5	1	0	1	5
gene_9168	0	0	0	3	14	16	17	7	10	9	13
gene_9169	0	0	0	23	42	20	56	24	4	12	40
gene_917	0	0	0	74	71	45	109	25	13	24	53
gene_9170	0	0	0	1	3	0	2	0	0	0	1
gene_9171	0	0	0	5	3	11	7	5	0	5	9
gene_9172	0	0	0	171	203	133	306	97	41	73	219
gene_9173	0	0	0	7	10	8	24	5	1	5	13
gene_9174	0	0	0	1	0	0	0	0	0	0	0
gene_9175	0	0	0	0	2	4	12	2	1	3	7
gene_9176	0	0	0	1	3	73	75	26	15	37	35
gene_9177	0	0	0	0	0	15	32	3	4	18	14
gene_9178	0	0	0	0	0	2	5	1	0	0	1
gene_9179	0	0	0	36	29	18	61	10	4	13	46
gene_918	0	0	0	26	16	7	38	4	1	3	12
gene_9180	0	0	0	11	16	10	21	14	4	12	12
gene_9181	0	0	0	43	34	22	57	15	8	14	29
gene_9182	0	0	0	7	8	2	1	0	2	1	7
gene_9183	0	0	0	98	87	97	214	59	31	52	126
gene_9184	0	0	0	15	21	8	19	3	0	10	14
gene_9185	0	0	0	38	46	40	69	26	11	20	49
gene_9186	0	0	0	85	83	55	147	35	15	27	84
gene_9187	0	0	0	20	30	11	31	13	1	7	17
gene_9188	0	0	0	19	34	13	41	11	2	5	26
gene_9189	0	0	0	3	2	5	4	1	1	4	3
gene_919	0	0	0	0	1	0	0	0	0	0	0
gene_9190	0	0	0	3	0	2	3	1	1	1	0
gene_9191	0	0	0	5	10	4	24	4	1	31	9
gene_9192	0	0	0	11	18	12	32	5	6	5	12
gene_9193	0	0	0	0	0	0	0	0	0	0	0
gene_9194	0	0	0	60	48	61	212	38	25	24	105
gene_9195	0	0	0	156	78	74	301	55	13	51	148
gene_9196	0	0	0	2	3	11	95	1	8	11	13
gene_9197	0	0	0	2	1	4	18	0	2	1	16
gene_9198	0	0	0	41	20	18	68	16	4	11	33
gene_9199	0	0	0	3	3	3	10	2	3	0	5
gene_92	0	0	0	4	8	19	37	9	0	6	12
gene_920	0	0	0	11	18	32	59	21	18	22	32
gene_9200	0	0	0	2	2	0	0	1	0	0	0
gene_9201	0	0	0	12	19	58	110	21	7	27	53
gene_9202	0	0	0	3	12	10	26	5	3	2	11
gene_9203	0	0	0	41	51	38	82	25	14	22	48
gene_9204	0	0	0	3	0	0	2	0	0	0	1
gene_9205	0	0	0	0	0	0	0	0	0	0	0
gene_9206	0	0	0	22	17	10	49	12	3	7	21
gene_9207	0	0	0	27	17	11	32	7	5	6	13
gene_9208	0	0	0	0	0	0	0	0	0	0	0
gene_9209	0	0	0	24	51	41	85	18	9	20	43
gene_921	0	0	0	9	11	8	28	2	1	3	10
gene_9210	0	0	0	10	1	60	324	17	11	35	127
gene_9211	0	0	0	17	17	29	144	21	4	15	52
gene_9212	0	0	0	3	1	7	18	7	3	8	17
gene_9213	0	0	0	8	3	10	47	12	5	5	29
gene_9214	0	0	0	33	21	31	75	13	14	23	46
gene_9215	0	0	0	4	1	5	25	1	2	6	10
gene_9216	0	0	0	5	25	7	9	2	0	0	2
gene_9217	0	0	0	37	34	11	46	20	8	8	23
gene_9218	0	0	0	10	1	4	20	5	2	5	19
gene_9219	0	0	0	6	16	14	43	8	8	3	22
gene_922	0	0	0	7	4	7	15	0	2	1	6
gene_9220	0	0	0	6	4	8	14	1	1	0	3
gene_9221	0	0	0	149	100	1249	10100	568	425	1590	2835
gene_9222	0	0	0	8	5	4	50	4	6	14	14
gene_9223	0	0	0	34	35	27	58	19	15	17	46
gene_9224	0	0	0	0	0	0	8	4	0	2	5
gene_9225	0	0	0	27	21	52	79	19	6	23	39
gene_9226	0	0	0	17	18	6	16	4	3	6	12
gene_9227	0	0	0	3	4	1	3	1	0	0	3
gene_9228	0	0	0	0	0	0	0	3	0	0	0
gene_9229	0	0	0	2	1	4	3	3	0	2	4
gene_923	0	0	0	14	17	9	26	7	2	12	16
gene_9230	0	0	0	9	16	16	21	5	2	5	9
gene_9231	0	0	0	33	52	31	107	23	7	32	79
gene_9232	0	0	0	14	9	3	24	5	1	2	18
gene_9233	0	0	0	0	0	0	0	0	0	0	0
gene_9234	0	0	0	13	19	7	15	7	5	4	13
gene_9235	0	0	0	3	4	5	3	6	0	1	3
gene_9236	0	0	0	0	0	0	0	1	0	0	1
gene_9237	0	0	0	27	33	15	52	7	6	9	23
gene_9238	0	0	0	59	150	57	104	45	13	25	77
gene_9239	0	0	0	0	0	0	0	0	0	0	0
gene_924	0	0	0	149	153	62	135	25	17	31	95
gene_9240	0	0	0	0	0	0	0	0	0	0	0
gene_9241	0	0	0	0	0	0	0	0	0	0	2
gene_9242	0	0	0	26	14	17	45	11	5	10	21
gene_9243	0	0	0	3	8	3	10	0	0	4	5
gene_9244	0	0	0	17	25	13	40	13	6	7	14
gene_9245	0	0	0	47	63	16	41	18	9	10	50
gene_9246	0	0	0	0	2	1	1	0	0	0	4
gene_9247	0	0	0	129	81	59	121	35	24	28	82
gene_9248	0	0	0	5	6	1	9	1	0	2	5
gene_9249	0	0	0	3	5	4	30	8	2	9	24
gene_925	0	0	0	35	24	10	31	8	2	1	12
gene_9250	0	0	0	0	0	0	0	0	0	0	0
gene_9251	0	0	0	2	2	1	16	4	0	4	4
gene_9252	0	0	0	86	87	58	154	40	13	25	69
gene_9253	0	0	0	0	0	0	0	0	0	0	0
gene_9254	0	0	0	16	18	9	36	7	4	3	12
gene_9255	0	0	0	10	13	16	25	3	1	6	8
gene_9256	0	0	0	1	3	4	1	0	0	0	3
gene_9257	0	0	0	0	5	8	3	3	1	1	1
gene_9258	0	0	0	0	0	5	0	0	1	1	1
gene_9259	0	0	0	12	41	8	52	10	8	6	12
gene_926	0	0	0	133	95	116	780	70	38	109	353
gene_9260	0	0	0	28	34	13	31	7	4	8	20
gene_9261	0	0	0	5	3	8	2	1	4	3	2
gene_9262	0	0	0	7	3	2	11	3	0	1	5
gene_9263	0	0	0	25	50	15	51	10	2	7	25
gene_9264	0	0	0	0	7	4	5	0	0	1	3
gene_9265	0	0	0	1	1	2	2	1	0	0	2
gene_9266	0	0	0	5	16	8	26	6	3	5	7
gene_9267	0	0	0	37	86	18	48	12	6	20	39
gene_9268	0	0	0	0	0	0	0	0	0	0	0
gene_9269	0	0	0	43	12	7	44	6	5	11	21
gene_927	0	0	0	54	53	64	231	42	14	35	111
gene_9270	0	0	0	40	44	60	167	61	17	38	74
gene_9271	0	0	0	610	768	518	1592	346	179	290	780
gene_9272	0	0	0	177	228	259	671	184	94	162	362
gene_9273	0	0	0	0	2	1	5	0	1	1	1
gene_9274	0	0	0	24	8	37	177	16	21	26	79
