GeneID	GGAAT	GGAAU	GGAAW	GGAAX	GGAAY	GGAAZ	GGABA	GGABB	GGABC	GCYUP	GCYUS	GCYUT
gene_6085	0	0	0	2	3	4	0	0	1	10	5	0
gene_6086	0	0	0	0	1	0	0	0	0	5	0	0
gene_6087	0	0	0	1	3	2	3	2	8	0	3	1
gene_6088	0	0	0	0	0	0	0	0	0	0	0	0
gene_6089	0	0	0	6	13	28	2	2	17	6	6	1
gene_609	0	0	0	3	11	8	1	3	4	2	8	1
gene_6090	0	0	0	0	0	0	1	0	0	18	3	0
gene_6091	0	0	0	0	0	0	0	0	0	0	0	0
gene_6092	0	0	0	1	13	22	3	7	9	8	8	3
gene_6093	0	0	0	0	4	4	0	1	1	1	0	0
gene_6094	0	0	0	0	0	0	0	0	0	0	0	0
gene_6095	0	0	0	0	0	0	0	0	0	0	0	0
gene_6096	0	0	0	0	3	4	2	3	3	3	5	1
gene_6097	0	0	0	3	12	20	1	7	13	4	7	1
gene_6098	0	0	0	3	7	15	0	2	8	1	11	1
gene_6099	0	0	0	1	9	8	2	3	8	6	0	3
gene_61	0	0	0	0	7	10	1	2	7	1	3	4
gene_610	0	0	0	1	8	20	2	3	3	11	0	1
gene_6100	0	0	0	38	120	154	26	63	77	61	43	36
gene_6101	0	0	0	1	3	3	2	5	0	0	3	1
gene_6102	0	0	0	0	0	1	0	0	0	0	0	0
gene_6103	0	0	0	0	2	5	1	2	0	1	1	1
gene_6104	0	0	0	0	0	0	0	0	0	0	0	0
gene_6105	0	0	0	4	25	35	6	8	15	31	17	11
gene_6106	0	0	0	0	1	6	1	5	6	0	2	2
gene_6107	0	0	0	0	2	4	3	5	13	5	2	1
gene_6108	0	0	0	33	529	891	62	131	230	225	157	52
gene_6109	0	0	0	1	1	5	0	0	4	2	1	6
gene_611	0	0	0	1	8	14	1	6	3	8	5	3
gene_6110	0	0	0	17	75	132	21	35	47	55	46	25
gene_6111	0	0	0	1	1	4	5	8	6	17	12	4
gene_6112	0	0	0	12	29	45	7	11	17	21	20	15
gene_6113	0	0	0	0	0	0	0	0	0	0	1	0
gene_6114	0	0	0	6	13	23	10	10	20	5	17	9
gene_6115	0	0	0	1	3	2	0	5	1	3	0	2
gene_6116	0	0	0	1	10	10	1	2	5	7	4	1
gene_6117	0	0	0	1	2	9	0	1	1	6	3	2
gene_6118	0	0	0	0	0	0	3	0	1	1	1	1
gene_6119	0	0	0	4	9	23	4	4	9	21	4	4
gene_612	0	0	0	20	78	122	31	74	71	115	138	54
gene_6120	0	0	0	4	27	19	5	17	16	27	16	6
gene_6121	0	0	0	7	20	30	13	14	19	19	10	12
gene_6122	0	0	0	4	16	9	0	4	7	3	4	2
gene_6123	0	0	0	0	0	0	0	0	0	0	0	0
gene_6124	0	0	0	12	53	80	13	25	41	48	34	15
gene_6125	0	0	0	0	0	0	0	0	0	0	0	0
gene_6126	0	0	0	0	0	1	0	0	0	3	0	0
gene_6127	0	0	0	7	17	13	6	7	11	3	8	3
gene_6128	0	0	0	6	31	51	15	22	32	29	29	9
gene_6129	0	0	0	0	3	7	1	1	1	7	1	0
gene_613	0	0	0	7	56	101	13	7	41	31	35	12
gene_6130	0	0	0	1	5	5	0	1	5	4	5	1
gene_6131	0	0	0	1	3	1	0	1	4	0	0	0
gene_6132	0	0	0	21	77	107	27	31	52	52	37	33
gene_6133	0	0	0	0	3	6	0	1	0	9	2	2
gene_6134	0	0	0	2	15	37	11	28	15	14	10	13
gene_6135	0	0	0	1	1	3	1	1	1	3	3	1
gene_6136	0	0	0	8	16	23	3	6	9	6	8	4
gene_6137	0	0	0	4	5	5	3	1	6	1	4	2
gene_6138	0	0	0	0	3	6	1	2	5	2	3	1
gene_6139	0	0	0	2	0	15	1	3	15	7	2	1
gene_614	0	0	0	0	1	2	0	1	3	0	1	0
gene_6140	0	0	0	0	1	0	0	0	3	0	0	0
gene_6141	0	0	0	0	6	1	1	0	2	2	5	1
gene_6142	0	0	0	2	4	13	2	1	0	4	4	2
gene_6143	0	0	0	6	28	42	8	12	10	18	16	6
gene_6144	0	0	0	5	42	54	5	13	16	20	21	10
gene_6145	0	0	0	2	37	26	3	9	17	31	21	9
gene_6146	0	0	0	0	0	0	0	0	0	0	0	0
gene_6147	0	0	0	0	4	6	2	2	4	1	2	0
gene_6148	0	0	0	17	79	111	14	14	55	33	19	15
gene_6149	0	0	0	10	4	12	14	37	30	31	24	8
gene_615	0	0	0	0	1	0	0	0	1	2	0	0
gene_6150	0	0	0	9	11	17	2	8	11	1	10	0
gene_6151	0	0	0	4	23	38	6	15	13	13	9	4
gene_6152	0	0	0	2	0	5	4	6	6	1	2	1
gene_6153	0	0	0	39	154	284	58	84	109	150	170	74
gene_6154	0	0	0	8	51	49	8	7	16	15	15	5
gene_6155	0	0	0	13	50	79	44	63	67	106	85	26
gene_6156	0	0	0	1	9	12	2	6	5	7	4	1
gene_6157	0	0	0	0	3	1	0	1	0	1	1	2
gene_6158	0	0	0	3	7	9	0	3	2	9	2	0
gene_6159	0	0	0	7	5	10	1	6	16	7	4	4
gene_616	0	0	0	0	0	0	0	0	0	0	0	0
gene_6160	0	0	0	3	38	34	3	12	24	18	9	3
gene_6161	0	0	0	3	12	9	0	2	11	2	1	4
gene_6162	0	0	0	0	0	0	0	0	0	0	0	0
gene_6163	0	0	0	6	18	24	0	4	15	1	7	5
gene_6164	0	0	0	0	0	2	1	1	7	6	1	1
gene_6165	0	0	0	4	6	23	1	3	5	2	3	6
gene_6166	0	0	0	3	8	16	2	0	8	2	3	0
gene_6167	0	0	0	2	33	34	6	21	34	21	14	11
gene_6168	0	0	0	11	24	18	11	12	30	24	17	8
gene_6169	0	0	0	0	1	2	0	0	0	6	0	12
gene_617	0	0	0	44	177	205	17	48	71	59	65	36
gene_6170	0	0	0	2	18	29	2	2	13	10	4	10
gene_6171	0	0	0	21	156	194	45	65	111	86	107	51
gene_6172	0	0	0	1	0	0	1	1	0	3	1	0
gene_6173	0	0	0	3	28	10	4	8	11	7	10	4
gene_6174	0	0	0	35	186	299	81	133	186	189	185	72
gene_6175	0	0	0	2	21	38	7	14	9	14	12	6
gene_6176	0	0	0	15	70	62	16	31	43	60	39	12
gene_6177	0	0	0	4	17	21	6	8	7	11	8	5
gene_6178	0	0	0	5	14	9	9	6	12	9	5	4
gene_6179	0	0	0	8	65	75	8	33	30	41	18	10
gene_618	0	0	0	1	1	2	0	0	0	0	0	0
gene_6180	0	0	0	14	57	95	17	37	54	44	41	39
gene_6181	0	0	0	16	48	64	22	37	39	45	44	22
gene_6182	0	0	0	1	33	32	9	24	19	36	24	29
gene_6183	0	0	0	13	54	72	5	25	23	53	32	13
gene_6184	0	0	0	0	10	11	3	9	8	7	16	3
gene_6185	0	0	0	5	13	19	10	5	18	16	7	10
gene_6186	0	0	0	3	13	9	1	2	5	10	10	2
gene_6187	0	0	0	27	130	194	36	55	99	82	56	27
gene_6188	0	0	0	2	2	1	0	1	4	2	1	2
gene_6189	0	0	0	0	1	0	0	1	0	1	1	2
gene_619	0	0	0	1	13	17	7	3	7	5	2	1
gene_6190	0	0	0	9	13	25	5	10	13	10	11	3
gene_6191	0	0	0	10	25	36	9	10	23	21	9	11
gene_6192	0	0	0	0	11	18	6	17	26	14	13	7
gene_6193	0	0	0	5	25	20	4	2	6	12	10	5
gene_6194	0	0	0	14	57	100	10	23	30	34	28	9
gene_6195	0	0	0	0	0	2	0	0	0	0	1	0
gene_6196	0	0	0	1	6	10	3	5	9	3	9	3
gene_6197	0	0	0	12	14	34	2	5	12	8	6	6
gene_6198	0	0	0	2	3	12	3	2	4	7	2	2
gene_6199	0	0	0	1	3	5	18	6	5	0	3	2
gene_62	0	0	0	4	18	28	3	9	15	10	10	2
gene_620	0	0	0	2	9	13	4	11	14	6	9	2
gene_6200	0	0	0	4	0	1	1	5	7	1	1	0
gene_6201	0	0	0	4	17	19	8	4	5	3	21	15
gene_6202	0	0	0	3	20	24	7	8	17	6	4	2
gene_6203	0	0	0	0	4	6	0	1	1	0	1	0
gene_6204	0	0	0	10	36	57	12	23	35	33	19	15
gene_6205	0	0	0	2	7	13	3	6	13	2	3	5
gene_6206	0	0	0	7	88	134	41	45	65	66	123	48
gene_6207	0	0	0	40	231	286	48	106	171	115	95	49
gene_6208	0	0	0	17	52	64	12	34	39	59	51	11
gene_6209	0	0	0	0	0	0	0	0	0	0	0	0
gene_621	0	0	0	2	2	3	1	5	4	1	0	1
gene_6210	0	0	0	0	0	0	0	0	0	0	0	0
gene_6211	0	0	0	0	0	0	0	0	0	1	0	0
gene_6212	0	0	0	0	0	1	0	0	0	0	0	0
gene_6213	0	0	0	0	2	2	0	0	1	3	0	0
gene_6214	0	0	0	0	0	0	0	2	10	2	7	1
gene_6215	0	0	0	3	45	60	20	28	22	36	18	13
gene_6216	0	0	0	11	37	70	13	20	42	19	29	9
gene_6217	0	0	0	0	1	3	1	0	0	0	0	0
gene_6218	0	0	0	0	10	1	2	3	3	1	0	0
gene_6219	0	0	0	2	6	6	2	1	2	2	2	3
gene_622	0	0	0	2	15	23	8	17	23	14	21	5
gene_6220	0	0	0	0	0	0	0	0	0	0	0	0
gene_6221	0	0	0	0	0	0	0	0	0	0	0	0
gene_6222	0	0	0	0	0	0	0	0	0	0	0	0
gene_6223	0	0	0	0	1	3	0	1	0	1	0	0
gene_6224	0	0	0	0	13	6	6	0	12	4	3	5
gene_6225	0	0	0	1	0	1	1	1	0	1	2	0
gene_6226	0	0	0	0	1	6	2	0	1	2	10	2
gene_6227	0	0	0	0	6	0	0	0	2	2	1	0
gene_6228	0	0	0	0	0	5	0	0	2	2	1	0
gene_6229	0	0	0	2	2	3	0	0	1	0	1	2
gene_623	0	0	0	6	29	24	5	7	7	13	14	2
gene_6230	0	0	0	3	3	3	0	1	5	2	3	1
gene_6231	0	0	0	6	9	10	11	8	16	62	29	14
gene_6232	0	0	0	2	2	8	0	2	3	5	1	1
gene_6233	0	0	0	3	10	30	5	5	12	11	4	7
gene_6234	0	0	0	13	41	54	15	21	31	32	36	19
gene_6235	0	0	0	5	21	30	9	16	19	25	19	9
gene_6236	0	0	0	4	19	39	7	6	32	23	15	8
gene_6237	0	0	0	0	1	2	0	2	1	0	1	0
gene_6238	0	0	0	0	0	1	0	0	2	10	0	0
gene_6239	0	0	0	5	45	73	6	19	24	21	18	18
gene_624	3	0	0	6	15	39	23	24	39	71	36	22
gene_6240	0	0	0	3	4	9	3	5	4	4	7	2
gene_6241	0	0	0	13	84	126	29	34	72	68	36	27
gene_6242	0	0	0	0	14	18	0	1	4	5	5	2
gene_6243	0	0	0	5	26	50	10	20	28	14	22	9
gene_6244	0	0	0	18	111	210	34	67	98	62	34	35
gene_6245	0	0	0	0	2	0	0	0	0	0	1	0
gene_6246	0	0	0	0	1	1	1	0	1	2	1	1
gene_6247	0	0	0	8	36	68	6	14	10	29	20	5
gene_6248	0	0	0	1	8	11	3	3	9	2	3	1
gene_6249	0	0	0	7	26	41	4	11	21	20	16	13
gene_625	0	0	0	0	3	8	2	4	12	6	2	3
gene_6250	0	0	0	1	12	21	3	5	9	13	14	5
gene_6251	0	0	0	0	1	2	1	1	2	3	5	2
gene_6252	0	0	0	44	239	415	38	74	170	149	143	64
gene_6253	0	0	0	3	11	16	2	3	4	3	0	1
gene_6254	0	0	0	0	0	1	0	0	0	0	0	0
gene_6255	0	0	0	1	1	3	1	2	2	2	4	0
gene_6256	0	0	0	19	78	89	27	36	56	32	44	33
gene_6257	0	0	0	0	0	0	0	0	0	0	0	0
gene_6258	0	0	0	0	3	4	0	0	5	3	0	2
gene_6259	0	0	0	6	7	20	2	14	12	6	21	2
gene_626	0	0	0	0	0	0	0	0	0	0	0	0
gene_6260	0	0	0	0	0	0	0	0	0	0	0	0
gene_6261	0	0	0	4	33	44	9	14	17	11	11	10
gene_6262	0	0	0	0	0	0	0	0	0	0	0	0
gene_6263	0	0	0	25	109	144	29	62	84	71	75	31
gene_6264	0	0	0	0	0	0	0	0	0	0	0	0
gene_6265	0	0	0	0	0	0	0	0	0	0	0	0
gene_6266	0	0	0	0	0	0	0	1	0	0	0	0
gene_6267	0	0	0	0	0	0	0	0	0	0	0	0
gene_6268	0	0	0	0	0	0	1	1	1	1	1	0
gene_6269	0	0	0	4	29	58	3	18	35	14	17	12
gene_627	0	0	0	0	9	10	1	4	4	4	6	2
gene_6270	0	0	0	0	0	3	0	0	0	1	0	0
gene_6271	0	0	0	19	105	216	109	255	243	347	217	152
gene_6272	0	0	0	2	4	9	0	2	6	3	2	0
gene_6273	0	0	0	12	14	29	4	17	27	12	14	8
gene_6274	0	0	0	6	56	88	7	15	18	12	24	5
gene_6275	0	0	0	0	1	0	0	0	0	0	0	0
gene_6276	0	0	0	0	0	0	0	0	0	0	0	0
gene_6277	0	0	0	0	4	5	2	6	4	4	4	3
gene_6278	0	0	0	4	30	50	8	7	14	10	4	6
gene_6279	0	0	0	6	19	16	9	7	17	29	33	13
gene_628	0	0	0	0	0	0	0	0	0	0	0	0
gene_6280	0	0	0	6	16	18	5	6	14	9	11	4
gene_6281	0	0	0	8	11	13	3	7	7	6	15	7
gene_6282	0	0	0	1	6	7	1	2	6	1	3	1
gene_6283	0	0	0	0	0	0	0	0	0	0	0	0
gene_6284	0	0	0	0	7	8	5	2	10	6	1	1
gene_6285	0	0	0	0	2	3	0	0	0	0	0	0
gene_6286	0	0	0	8	67	113	20	28	28	31	43	14
gene_6287	0	0	0	5	16	26	6	3	16	9	14	8
gene_6288	0	0	0	0	1	3	0	1	2	0	1	2
gene_6289	0	0	0	8	23	59	22	12	34	39	21	13
gene_629	0	0	0	13	30	58	10	19	20	20	21	9
gene_6290	0	0	0	3	43	57	15	23	21	21	25	10
gene_6291	0	0	0	0	11	11	1	3	2	2	6	0
gene_6292	0	0	0	9	18	24	11	10	11	9	12	6
gene_6293	0	0	0	0	0	1	0	0	0	0	0	2
gene_6294	0	0	0	0	10	16	2	1	8	4	4	2
gene_6295	0	0	0	9	53	65	15	25	40	35	31	15
gene_6296	0	0	0	5	7	11	5	9	5	10	7	2
gene_6297	0	0	0	6	10	26	10	5	16	6	11	4
gene_6298	0	0	0	1	5	3	2	0	2	0	0	0
gene_6299	0	0	0	3	17	34	2	1	5	13	0	5
gene_63	0	0	0	0	1	13	1	2	5	2	1	0
gene_630	0	0	0	6	66	77	3	13	5	28	2	3
gene_6300	0	0	0	1	4	5	0	3	9	3	5	5
gene_6301	0	0	0	0	2	5	1	4	0	1	0	0
gene_6302	0	0	0	0	0	0	0	0	0	2	0	0
gene_6303	0	0	0	0	6	3	0	2	4	2	0	2
gene_6304	0	0	0	0	0	6	3	2	2	8	1	1
gene_6305	0	0	0	2	0	8	6	5	8	15	2	3
gene_6306	0	0	0	4	34	51	5	10	29	11	12	3
gene_6307	0	0	0	1	2	8	6	3	3	0	0	5
gene_6308	0	0	0	0	6	5	0	0	4	7	2	2
gene_6309	0	0	0	0	0	0	0	0	0	3	0	0
gene_631	0	0	0	0	5	15	0	0	4	0	0	0
gene_6310	0	0	0	6	29	46	8	13	28	23	24	19
gene_6311	0	0	0	2	3	1	1	0	1	0	2	1
gene_6312	0	0	0	5	27	26	9	13	23	37	17	12
gene_6313	0	0	0	0	1	0	0	0	0	1	0	0
gene_6314	0	0	0	33	370	657	82	228	571	191	389	137
gene_6315	0	0	0	1	10	15	4	3	6	7	4	3
gene_6316	0	0	0	8	31	38	6	11	24	15	6	9
gene_6317	0	0	0	0	4	9	0	1	2	0	1	1
gene_6318	0	0	0	2	1	1	0	0	4	2	3	2
gene_6319	0	0	0	1	0	1	0	1	2	2	1	0
gene_632	0	0	0	0	0	0	0	1	0	0	0	0
gene_6320	0	0	0	7	37	82	9	16	38	26	24	14
gene_6321	0	0	0	0	3	5	0	1	7	5	2	2
gene_6322	0	0	0	5	21	22	5	20	9	13	3	4
gene_6323	0	0	0	3	27	25	3	7	5	6	3	5
gene_6324	0	0	0	5	3	15	6	14	16	7	12	6
gene_6325	0	0	0	16	53	129	15	25	48	35	34	18
gene_6326	0	0	0	2	8	16	1	4	10	4	6	4
gene_6327	0	0	0	15	51	87	12	14	38	32	35	10
gene_6328	0	0	0	1	4	6	2	0	1	2	1	0
gene_6329	0	0	0	0	6	1	0	10	1	3	3	0
gene_633	0	0	0	1	0	3	1	3	0	0	2	0
gene_6330	0	0	0	3	15	15	6	4	18	4	7	5
gene_6331	0	0	0	0	6	11	0	3	6	3	3	4
gene_6332	0	0	0	4	21	34	9	18	23	29	19	16
gene_6333	0	0	0	6	3	1	0	2	0	1	2	0
gene_6334	0	0	0	2	9	20	5	7	8	3	5	7
gene_6335	0	0	0	3	2	6	0	2	1	0	1	1
gene_6336	0	0	0	4	45	77	10	22	47	34	31	20
gene_6337	0	0	0	0	0	0	0	0	0	0	0	0
gene_6338	0	0	0	1	30	26	6	6	13	10	10	5
gene_6339	0	0	0	5	5	3	0	10	6	5	2	4
gene_634	0	0	0	0	0	0	0	0	0	0	0	0
gene_6340	0	0	0	1	11	12	3	2	5	4	2	6
gene_6341	0	0	0	0	0	0	0	0	0	0	0	0
gene_6342	0	0	0	1	0	0	0	0	0	0	0	0
gene_6343	0	0	0	4	3	4	0	1	3	1	0	1
gene_6344	0	0	0	2	10	9	0	1	3	2	2	2
gene_6345	0	0	0	7	18	29	6	6	20	18	16	3
gene_6346	0	0	0	1	26	18	7	8	4	7	8	7
gene_6347	0	0	0	2	12	11	1	4	6	3	1	5
gene_6348	0	0	0	0	2	1	1	3	4	0	5	4
gene_6349	0	0	0	6	41	38	11	10	22	20	21	15
gene_635	0	0	0	1	1	6	8	5	3	8	3	4
gene_6350	0	0	0	1	5	2	0	1	1	1	0	0
gene_6351	0	0	0	0	2	1	0	0	1	1	2	3
gene_6352	0	0	0	4	7	15	5	6	11	23	19	4
gene_6353	0	0	0	1	13	19	6	8	10	12	10	2
gene_6354	0	0	0	1	4	2	0	3	1	0	0	4
gene_6355	0	0	0	0	0	0	0	0	0	0	0	0
gene_6356	0	0	0	1	0	4	0	0	0	0	0	0
gene_6357	0	0	0	0	0	12	0	2	2	0	2	0
gene_6358	0	0	0	0	0	0	0	0	0	1	5	0
gene_6359	0	0	0	0	6	21	2	5	6	3	8	3
gene_636	0	0	0	2	74	100	3	5	20	19	24	3
gene_6360	0	0	0	2	9	17	1	6	12	7	5	1
gene_6361	0	0	0	6	19	37	5	5	9	11	16	6
gene_6362	0	0	0	3	12	20	3	1	2	5	5	3
gene_6363	0	0	0	0	2	0	0	0	1	8	0	0
gene_6364	0	0	0	0	0	0	0	0	0	1	2	0
gene_6365	0	0	0	3	6	10	0	6	7	5	7	1
gene_6366	0	0	0	2	11	12	0	7	1	1	2	4
gene_6367	0	0	0	2	3	6	0	1	4	0	1	1
gene_6368	0	0	0	1	2	8	0	2	1	2	1	3
gene_6369	0	0	0	4	9	6	0	2	2	0	3	1
gene_637	0	0	0	0	0	0	0	0	0	0	0	0
gene_6370	0	0	0	0	3	3	3	4	1	1	4	0
gene_6371	0	0	0	3	18	19	1	9	13	16	14	10
gene_6372	0	0	0	3	2	0	0	0	2	2	1	1
gene_6373	0	0	0	0	0	0	0	0	0	0	0	0
gene_6374	0	0	0	2	11	21	0	8	5	8	10	1
gene_6375	0	0	0	0	4	4	1	1	1	0	0	0
gene_6376	0	0	0	0	3	8	0	2	0	0	2	1
gene_6377	0	0	0	3	13	25	2	5	4	8	8	2
gene_6378	0	0	0	7	41	51	16	33	45	33	16	8
gene_6379	0	0	0	1	17	16	4	10	6	7	8	8
gene_638	0	0	0	8	39	36	12	15	29	31	47	26
gene_6380	0	0	0	1	14	7	5	3	11	2	5	5
gene_6381	0	0	0	1	7	16	1	6	5	3	4	3
gene_6382	0	0	0	2	4	17	0	2	6	3	2	5
gene_6383	0	0	0	6	23	25	4	5	11	27	6	6
gene_6384	0	0	0	0	0	2	0	0	1	0	0	0
gene_6385	0	0	0	9	53	68	7	18	41	25	21	22
gene_6386	0	0	0	21	25	55	25	33	43	34	26	10
gene_6387	0	0	0	6	19	27	3	18	23	23	15	12
gene_6388	0	0	0	6	42	49	6	16	21	17	15	6
gene_6389	0	0	0	1	8	9	1	1	1	0	3	2
gene_639	0	0	0	15	46	68	20	46	55	57	71	43
gene_6390	0	0	0	0	0	1	1	4	3	1	1	0
gene_6391	0	0	0	7	53	49	12	13	26	27	15	3
gene_6392	0	0	0	5	7	9	1	4	9	8	9	11
gene_6393	0	0	0	2	7	9	2	7	7	4	1	3
gene_6394	0	0	0	202	442	664	300	431	729	420	539	326
gene_6395	0	0	0	0	0	0	0	0	0	0	0	0
gene_6396	0	0	0	0	0	0	0	0	0	0	0	0
gene_6397	0	0	0	0	5	11	3	6	7	2	8	2
gene_6398	0	0	0	3	31	43	8	14	10	8	12	1
gene_6399	0	0	0	0	0	0	0	0	0	0	0	0
gene_64	0	0	0	49	129	234	36	48	85	66	60	46
gene_640	0	0	0	0	5	12	0	3	0	0	1	0
gene_6400	0	0	0	0	0	0	0	0	0	1	0	0
gene_6401	0	0	0	2	26	36	2	14	27	3	17	7
gene_6402	0	0	0	3	9	16	5	9	10	13	11	1
gene_6403	0	0	0	2	5	7	1	0	4	0	1	0
gene_6404	0	0	0	0	4	1	1	1	3	1	3	3
gene_6405	0	0	0	23	254	346	35	68	108	79	81	39
gene_6406	0	0	0	0	0	0	0	0	0	0	0	0
gene_6407	0	0	0	5	48	83	15	26	42	27	32	13
gene_6408	0	0	0	4	16	20	1	3	2	2	1	0
gene_6409	0	0	0	2	9	9	0	9	11	2	1	3
gene_641	0	0	0	0	10	11	1	4	0	1	0	1
gene_6410	0	0	0	12	41	92	17	20	59	45	17	10
gene_6411	0	0	0	4	27	25	5	20	25	8	9	10
gene_6412	0	0	0	0	7	15	1	4	5	5	2	2
gene_6413	0	0	0	28	278	529	17	52	122	55	54	29
gene_6414	0	0	0	5	6	10	2	4	4	8	7	2
gene_6415	0	0	0	0	0	2	0	0	2	0	0	0
gene_6416	0	0	0	3	9	15	2	6	10	2	6	0
gene_6417	0	0	0	5	17	32	6	10	16	16	10	7
gene_6418	0	0	0	3	8	14	3	10	4	10	12	8
gene_6419	0	0	0	0	1	0	0	0	0	0	0	0
gene_642	0	0	0	3	11	10	4	3	10	4	3	1
gene_6420	0	0	0	17	84	97	49	63	98	71	105	52
gene_6421	0	0	0	14	42	62	12	19	43	26	22	22
gene_6422	0	0	0	9	32	40	14	15	42	26	26	13
gene_6423	0	0	0	8	14	25	9	8	11	20	12	4
gene_6424	0	0	0	0	0	1	0	0	0	0	0	0
gene_6425	0	0	0	0	1	4	0	0	3	2	0	0
gene_6426	0	0	0	4	11	29	6	25	13	21	7	9
gene_6427	0	0	0	22	39	73	38	47	37	60	53	30
gene_6428	0	0	0	3	6	13	1	5	5	7	3	1
gene_6429	0	0	0	2	16	31	5	5	10	3	7	1
gene_643	0	0	0	3	16	28	11	11	11	19	24	7
gene_6430	0	0	0	12	18	30	7	9	11	15	22	10
gene_6431	0	0	0	5	9	16	16	12	20	13	14	7
gene_6432	0	0	0	8	65	89	19	14	40	27	41	13
gene_6433	0	0	0	33	200	345	62	115	230	124	111	38
gene_6434	0	0	0	0	0	0	0	0	0	0	0	0
gene_6435	0	0	0	0	2	9	1	1	3	0	0	0
gene_6436	0	0	0	0	9	13	0	2	6	1	3	0
gene_6437	0	0	0	0	3	0	0	0	0	0	0	0
gene_6438	0	0	0	5	38	74	7	7	11	30	13	16
gene_6439	0	0	0	1	1	4	3	2	3	4	1	2
gene_644	0	0	0	5	9	12	7	12	10	31	22	1
gene_6440	0	0	0	5	45	37	10	17	27	15	17	8
gene_6441	0	0	0	7	31	67	15	5	16	23	23	10
gene_6442	0	0	0	0	1	0	0	0	0	0	0	0
gene_6443	0	0	0	1	2	7	0	4	1	4	3	1
gene_6444	0	0	0	0	4	3	0	0	2	0	1	0
gene_6445	0	0	0	9	40	74	8	26	29	17	23	15
gene_6446	0	0	0	0	0	0	0	0	0	0	0	0
gene_6447	0	0	0	1	1	0	0	2	0	0	0	0
gene_6448	0	0	0	5	18	30	6	6	12	14	8	1
gene_6449	0	0	0	0	1	3	1	0	1	0	0	1
gene_645	0	0	0	3	23	41	7	11	7	13	13	4
gene_6450	0	0	0	3	11	24	3	2	5	5	9	3
gene_6451	0	0	0	17	126	163	16	33	64	61	48	19
gene_6452	0	0	0	0	0	0	0	0	0	0	0	0
gene_6453	0	0	0	50	38	39	110	109	229	302	145	155
gene_6454	0	0	0	11	60	65	15	36	51	54	34	14
gene_6455	0	0	0	19	64	112	10	23	45	34	34	19
gene_6456	0	0	0	0	0	0	0	0	0	0	0	0
gene_6457	0	0	0	1	26	63	9	7	25	11	4	7
gene_6458	0	0	0	0	0	2	0	0	0	0	0	0
gene_6459	0	0	0	4	13	35	7	2	10	10	14	5
gene_646	0	0	0	2	15	19	6	11	23	20	13	6
gene_6460	0	0	0	0	0	0	0	0	0	0	0	0
gene_6461	0	0	0	0	0	0	0	0	0	0	0	0
gene_6462	0	0	0	0	0	0	0	0	0	0	0	0
gene_6463	0	0	0	1	3	17	0	2	1	1	3	2
gene_6464	0	0	0	2	10	16	0	5	7	4	2	0
gene_6465	0	0	0	0	3	3	0	0	0	0	0	0
gene_6466	0	0	0	0	1	10	1	2	4	4	1	0
gene_6467	0	0	0	0	0	0	0	0	0	1	0	0
gene_6468	0	0	0	0	0	0	0	0	0	0	0	0
gene_6469	0	0	0	0	0	0	0	0	0	0	0	0
gene_647	0	0	0	5	16	17	0	6	7	13	3	5
gene_6470	0	0	0	0	0	0	0	0	0	0	0	0
gene_6471	0	0	0	0	0	0	0	0	0	0	0	0
gene_6472	0	0	0	1	8	11	0	3	5	4	7	1
gene_6473	0	0	0	0	0	0	0	0	0	0	0	0
gene_6474	0	0	0	16	41	78	41	52	46	30	52	12
gene_6475	0	0	0	1	20	13	4	7	4	9	7	5
gene_6476	0	0	0	1	16	22	2	2	8	3	2	8
gene_6477	0	0	0	0	0	0	0	0	1	0	0	0
gene_6478	0	0	0	0	0	0	0	0	0	0	0	0
gene_6479	0	0	0	4	13	11	5	5	21	14	23	5
gene_648	0	0	0	15	63	62	16	38	42	49	38	23
gene_6480	0	0	0	1	7	2	0	0	1	4	4	2
gene_6481	0	0	0	3	7	17	1	2	7	14	4	3
gene_6482	0	0	0	1	0	2	0	2	10	105	3	15
gene_6483	0	0	0	0	1	3	1	0	7	57	1	6
gene_6484	0	0	0	2	13	6	5	11	6	48	24	19
gene_6485	0	0	0	0	1	2	0	1	1	0	0	0
gene_6486	0	0	0	1	4	7	6	8	17	11	8	5
gene_6487	0	0	0	12	59	70	12	29	39	54	43	23
gene_6488	0	0	0	0	0	0	0	0	0	0	0	0
gene_6489	0	0	0	0	0	0	0	0	0	0	0	0
gene_649	0	0	0	0	0	0	1	0	0	0	0	0
gene_6490	0	0	0	2	6	11	4	1	5	3	2	4
gene_6491	0	0	0	0	0	0	0	0	0	0	0	0
gene_6492	0	0	0	0	0	0	0	0	0	0	0	0
gene_6493	0	0	0	0	0	0	0	0	0	0	0	0
gene_6494	0	0	0	0	0	0	0	0	0	0	0	0
gene_6495	0	0	0	0	0	0	0	0	0	0	0	0
gene_6496	0	0	0	0	3	6	1	0	1	1	0	1
gene_6497	0	0	0	1	7	14	0	1	6	5	2	1
gene_6498	0	0	0	0	6	1	0	0	0	1	1	0
gene_6499	0	0	0	0	0	0	0	0	0	0	0	0
gene_65	0	0	0	0	0	2	0	0	1	4	1	0
gene_650	0	0	0	10	84	136	20	33	55	53	39	19
gene_6500	0	0	0	13	68	90	35	34	61	39	28	17
gene_6501	0	0	0	0	2	3	0	0	0	1	0	2
gene_6502	0	0	0	76	197	205	133	228	212	250	218	103
